apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_0a7b36e413fd,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_0a7b36e413fd,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_0a7b36e413fd - Weekly US Influenza Surveillance Report: Key Updates for Week 40, ending October...",https://www.cdc.gov/fluview/surveillance/2025-week-40.html,src_search_0a7b36e413fd,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_0ecd29cced03,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_0ecd29cced03,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_0ecd29cced03 - 2024–2025 United States flu season - Wikipedia,https://en.wikipedia.org/wiki/2024%E2%80%932025_United_States_flu_season,src_search_0ecd29cced03,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_0fff1ff8aec5,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_0fff1ff8aec5,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_0fff1ff8aec5 - Weekly US Influenza Surveillance Report: Key Updates for Week 53, ending January...",https://www.cdc.gov/fluview/surveillance/2025-week-53.html,src_search_0fff1ff8aec5,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_275b134ca50b,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_275b134ca50b,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_275b134ca50b - Regional Update, Influenza and Other Respiratory Viruses. Epidemiological Week 4...",https://www.paho.org/en/documents/regional-update-influenza-and-other-respiratory-viruses-epidemiological-week-40-10,src_search_275b134ca50b,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_2803152d7acd,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_2803152d7acd,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_2803152d7acd - Weekly US Influenza Surveillance Report: Key Updates for Week 52, ending Decembe...",https://www.cdc.gov/fluview/surveillance/2024-week-52.html,src_search_2803152d7acd,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_2f0a4cb6cf21,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_2f0a4cb6cf21,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_2f0a4cb6cf21 - [PDF] Influenza weekly bulletin Week 40-2025,https://applications.emro.who.int/docs/WHOEMCSR844E-eng.pdf,src_search_2f0a4cb6cf21,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_3c62a0b5d9d6,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_3c62a0b5d9d6,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_3c62a0b5d9d6 - PAHO calls for strengthened vaccination and surveillance in Americas,https://www.facebook.com/kaieteurnewsonline/posts/the-pan-american-health-organisation-paho-has-issued-a-briefing-note-updating-co/1466895658597947,src_search_3c62a0b5d9d6,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_3ca7d0dccaf3,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_3ca7d0dccaf3,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_3ca7d0dccaf3 - US data highlight severity of 2024-25 flu season | CIDRAP,https://www.cidrap.umn.edu/influenza-general/us-data-highlight-severity-2024-25-flu-season,src_search_3ca7d0dccaf3,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_421d9a4e7d1c,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_421d9a4e7d1c,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_421d9a4e7d1c - Weekly US Influenza Surveillance Report: Key Updates for Week 34, ending August...",https://www.cdc.gov/fluview/surveillance/2025-week-34.html,src_search_421d9a4e7d1c,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_50b73d583e75,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_50b73d583e75,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_50b73d583e75 - US CDC says 2025-26 flu season 'moderately severe' as cases hit ...,https://www.reuters.com/business/healthcare-pharmaceuticals/us-cdc-says-2025-26-flu-season-moderately-severe-cases-hit-11-million-2026-01-05,src_search_50b73d583e75,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_56888319c899,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_56888319c899,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_56888319c899 - 2024 to 2025 US Influenza Season Sets Record Hospitalization Rate,https://www.contagionlive.com/view/2024-to-2025-us-influenza-season-sets-record-hospitalization-rate,src_search_56888319c899,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_56ae1d93a391,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_56ae1d93a391,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_56ae1d93a391 - 2024–2025 Influenza Season Summary: Severity, Disease Burden, and Burden Prevent...",https://www.cdc.gov/flu-burden/php/data-vis-vac/2024-2025-prevented.html,src_search_56ae1d93a391,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_5d420ffb46a3,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_5d420ffb46a3,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_5d420ffb46a3 - Microsoft Word - 2023-2024 Season Summary Final,https://nnph.org/files/phd/communicable-diseases/flu_reports/weekly-reports/Historic_data/2023-2024%20Season%20Summary.pdf,src_search_5d420ffb46a3,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_788fc63b0a32,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_788fc63b0a32,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_788fc63b0a32 - Number of flu cases per year U.S.| Statista,https://www.statista.com/statistics/861113/estimated-number-of-flu-cases-us,src_search_788fc63b0a32,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_7a2a0b4aafab,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_7a2a0b4aafab,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_7a2a0b4aafab - Weekly US Influenza Surveillance Report: Key Updates for Week 31, ending August...",https://www.cdc.gov/fluview/surveillance/2025-week-31.html,src_search_7a2a0b4aafab,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_7c93d846b7e6,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_7c93d846b7e6,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_7c93d846b7e6 - Weekly US Influenza Surveillance Report: Key Updates for Week 46, ending Novembe...",https://www.cdc.gov/fluview/surveillance/2025-week-46.html,src_search_7c93d846b7e6,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_7edb5942f160,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_7edb5942f160,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_7edb5942f160 - Weekly US Influenza Surveillance Report: Key Updates for Week 51, ending Decembe...",https://www.cdc.gov/fluview/surveillance/2025-week-51.html,src_search_7edb5942f160,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_ab285e09d5d1,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_ab285e09d5d1,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_ab285e09d5d1 - US flu map update for 2024-25 season - Facebook,https://www.facebook.com/groups/467721200417375/posts/2160023257853819,src_search_ab285e09d5d1,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_d4520b372d72,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_d4520b372d72,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_d4520b372d72 - Weekly US Influenza Surveillance Report: Key Updates for Week 49, ending Decembe...",https://www.cdc.gov/fluview/surveillance/2025-week-49.html,src_search_d4520b372d72,source
