anomaly_id,anomaly_status,anomaly_type,anomaly_unit,compared_field,date_or_period,detection_method,disease,event_cluster_id,evidence_summary,expected_or_reference_value,human_review_audit_ids,human_review_reason,location,needs_human_review,observed_value,reason,recommended_action,record_id,review_decision_ids,severity,source_id,source_ids,source_urls,threshold,validation_result_id,warnings
anom_011,open,deaths_without_case_reference,record,deaths,2025-07-25,deterministic_anomaly_detection,Legionnaires' disease,,"![NYC](/assets/home/images/global/nyc_white.png) ![](/assets/home/images/global/upper-header-divider.gif) ![](/assets/home/images/global/upper-header-divider.gif) ![NYC Health](/assets/doh/images/content/header/logo.png) ![Language](/assets/home/images/global/language.gif) ## Promoting and Protecting the City's Health ![Print icon](/assets/home/images/global/print.png) # New York City Health Department Investigating a Community Cluster of Legionnaires' Disease in Central Harlem Neighborhood *Legionnaires’ disease is not contagious and is treatable when caught early* Adults who have been in the affected area since late July with flu-like symptoms, fever, cough, or difficulty breathing should seek immediate medical attention **July 25, 2025 —** Today, the New York City Health Department (Health Department) announced an investigation into a community cluster of [Legionnaires’ disease](https://www.nyc.gov/site/doh/health/health-topics/legionnaires-disease.page) in Central Harlem (ZIP codes 10027, 10030, 10035 and 10037) and bordering communities. Five people have been diagnosed with Legionnaires’ disease within this cluster since July 25, 2025, and results for other individuals are pending. To date, there have been no deaths associated with this cluster. The Health Department is actively investigating these cases and is sampling and testing water from all cooling tower systems in the area of the cluster. New Yorkers with flu-like symptoms, cough, fever, or difficulty breathing should contact a health care provider immediately. People can get Legionnaires’ disease by breathing in water vapor that contains Legionella bacteria. Legionnaires’ disease is not contagious and can be treated with antibiotics when caught early.",,[],,"New York City, New York",False,0.0,deaths present but no comparable case count is available,human_review,rec_src_search_c72bcb75c75a_002,[],low,src_search_c72bcb75c75a,"[""src_search_c72bcb75c75a""]","[""https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-investigating-legionnaires-disease-in-harlem.page""]",,,"[""insufficient_case_reference""]"
anom_012,open,deaths_without_case_reference,record,deaths,2025-07-30,deterministic_anomaly_detection,Legionnaires' disease,,"![NYC](/assets/home/images/global/nyc_white.png) ![](/assets/home/images/global/upper-header-divider.gif) ![](/assets/home/images/global/upper-header-divider.gif) ![NYC Health](/assets/doh/images/content/header/logo.png) ![Language](/assets/home/images/global/language.gif) ## Promoting and Protecting the City's Health ![Print icon](/assets/home/images/global/print.png) # New York City Health Department Provides Update on Legionnaires' Disease Community Cluster in Central Harlem *Twenty-two New Yorkers with Legionnaires’ Disease have been identified as part of the cluster, one death has occurred* People who have been in the affected area since late July with flu-like symptoms, fever, cough, or difficulty breathing should seek immediate medical attention **July 30, 2025 —**The New York City Health Department today provided an update on the investigation into a community cluster of [Legionnaires’ disease](https://www.nyc.gov/site/doh/health/health-topics/legionnaires-disease.page) in the Central Harlem neighborhood (ZIP codes 10027, 10030,10035, 10037, and 10039) and bordering communities. Twenty-two people have been diagnosed with Legionnaires’ disease since July 25, 2025. One person has died. All operable cooling towers in the investigation area have been sampled, and the Health Department has directed building owners with initial positive screening results to initiate remediation within 24 hours. People living or working in the area with flu-like symptoms, such as cough, fever, chills, muscle aches, or difficulty breathing should contact a health care provider immediately. It is especially important for people at higher risk — including those ages 50 and older, cigarette smokers, and people with chronic lung disease or compromised immune systems — to get care if they ha",,[],,"New York City, New York",False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_fd4c39b5e976_002,[],low,src_search_fd4c39b5e976,"[""src_search_fd4c39b5e976""]","[""https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-update-on-legionnaires-cluster.page""]",,,"[""insufficient_case_reference""]"
anom_013,open,out_of_scope_count_bearing_record,validation_result,task_scope,October 2024,deterministic_anomaly_detection,Legionnaires' disease,event_018,"**Investigation of the rental property (patients A and B).** After identification of the common exposures of patients A and B, and because Legionnaires disease has been associated with hot tub use (*1*,*2*), an investigation of the rental property was conducted. A confirmed case of Legionnaires disease associated with the rental property was defined as receipt of a positive UAT or *Legionella* species culture result in a person with a clinically compatible illness who reported a stay at the rental property in October 2024. Patient A and patient B experienced cough, fever, and chills. Patient A, who had comorbid conditions, was hospitalized and received antibiotics and invasive mechanical ventilation ([Clinical Guidance for Legionella Infections | CDC](https://www.cdc.gov/legionella/hcp/clinical-guidance/index.html)) (Table 1). Patient A survived but the hospital discharge date is not known. Patient B visited an emergency department and was prescribed antibiotics but was not admitted. The results from a sputum sample collected from patient A were initially negative at a commercial laboratory. NYSDOH requested that the specimen be forwarded to the Wadsworth Center David Axelrod Institute (WC-DAI), a public health laboratory operated by NYSDOH, for further testing. No clinical specimen was collected from patient B. A line list of patients with Legionnaires disease associated with the rental property was developed by NYSDOH, which included demographic characteristics, signs and symptoms, underlying medical conditions, symptom onset date, travel and exposure history, and diagnostic testing results. Retrospective and prospective reviews of case exposure histories did not identify any additional cases associated with the rental property.\*","{""disease"": ""Legionnaires' disease"", ""location"": ""New York City"", ""time_window"": [2025, 2025]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,New York,True,"{""disease"": ""Legionnaires' disease"", ""location"": ""New York"", ""date_or_period"": ""October 2024""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_b8ca758c1979""]","[""https://www.cdc.gov/mmwr/volumes/75/wr/mm7522a1.htm""]",,val_result_019,"[""outside_time_window""]"
anom_014,open,validation_conflict_anomaly,validation_result,case_definition,"July 25, 2025 through July 30, 2025",deterministic_anomaly_detection,Legionnaires' disease,event_011,"![NYC](/assets/home/images/global/nyc_white.png) ![](/assets/home/images/global/upper-header-divider.gif) ![](/assets/home/images/global/upper-header-divider.gif) ![NYC Health](/assets/doh/images/content/header/logo.png) ![Language](/assets/home/images/global/language.gif) ## Promoting and Protecting the City's Health ![Print icon](/assets/home/images/global/print.png) # New York City Health Department Provides Update on Legionnaires' Disease Community Cluster in Central Harlem *Twenty-two New Yorkers with Legionnaires’ Disease have been identified as part of the cluster, one death has occurred* People who have been in the affected area since late July with flu-like symptoms, fever, cough, or difficulty breathing should seek immediate medical attention **July 30, 2025 —**The New York City Health Department today provided an update on the investigation into a community cluster of [Legionnaires’ disease](https://www.nyc.gov/site/doh/health/health-topics/legionnaires-disease.page) in the Central Harlem neighborhood (ZIP codes 10027, 10030,10035, 10037, and 10039) and bordering communities. Twenty-two people have been diagnosed with Legionnaires’ disease since July 25, 2025. One person has died. All operable cooling towers in the investigation area have been sampled, and the Health Department has directed building owners with initial positive screening results to initiate remediation within 24 hours. People living or working in the area with flu-like symptoms, such as cough, fever, chills, muscle aches, or difficulty breathing should contact a health care provider immediately. It is especially important for people at higher risk — including those ages 50 and older, cigarette smokers, and people with chronic lung disease or compromised immune systems — to get care if they ha",,[],Validation result is a conflict: Sources may use different case definitions or reporting categories.,"New York City, New York",True,"[{""record_id"": ""rec_src_search_fd4c39b5e976_001"", ""value"": ""Diagnosed with Legionnaires' disease as part of community cluster investigation""}, {""record_id"": ""rec_src_search_fd4c39b5e976_002"", ""value"": ""Death associated with Legionnaires' disease community cluster""}]",Validation result is a conflict: Sources may use different case definitions or reporting categories.,resolve_validation_conflict,,[],high,,"[""src_search_fd4c39b5e976""]","[""https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-update-on-legionnaires-cluster.page""]",,val_result_044,[]
anom_015,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-25,deterministic_anomaly_detection,Legionnaires' disease,event_003,,12.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,6.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_016,open,aggregate_member_mismatch,event_cluster,hospitalizations,2025-08-25,deterministic_anomaly_detection,Legionnaires' disease,event_003,,14.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,7.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_017,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-25,deterministic_anomaly_detection,Legionnaires' disease,event_005,,12.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,6.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_018,open,aggregate_member_mismatch,event_cluster,deaths,July 25,deterministic_anomaly_detection,Legionnaires' disease,event_008,,6.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, Central Harlem",True,3.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_019,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-04,deterministic_anomaly_detection,Legionnaires' disease,event_010,,4.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,2.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_020,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-31,deterministic_anomaly_detection,Legionnaires' disease,event_014,,8.0,[],event cluster canonical count differs from sum of comparable countable members,New York City,True,4.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_021,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-20,deterministic_anomaly_detection,Legionnaires' disease,event_016,,10.0,[],event cluster canonical count differs from sum of comparable countable members,New York,True,5.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
