anomaly_id,anomaly_status,anomaly_type,anomaly_unit,compared_field,date_or_period,detection_method,disease,event_cluster_id,evidence_summary,expected_or_reference_value,human_review_audit_ids,human_review_reason,location,needs_human_review,observed_value,reason,recommended_action,record_id,review_decision_ids,severity,source_id,source_ids,source_urls,threshold,validation_result_id,warnings
anom_011,open,deaths_without_case_reference,record,deaths,2025-08-22,deterministic_anomaly_detection,Legionnaires' disease,,"[![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-lg.svg)![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-sm.svg)](https://abc7ny.com/) [24/7 Live](https://abc7ny.com/watch/live/)[New York City](https://abc7ny.com/new-york/)[New Jersey](https://abc7ny.com/new-jersey/)[Long Island](https://abc7ny.com/long-island/)[Northern Suburbs](https://abc7ny.com/northern-suburbs/)[Connecticut](https://abc7ny.com/connecticut/) * [HEALTH & FITNESS](/topic/health/) # Sixth person dies in Legionnaires' disease outbreak in Harlem as cases rise to 111 ![WABC logo](https://cdn.abcotvs.net/abcotv/static/common/origins/origin-wabc.png) Friday, August 22, 2025 ![DNA tests helping track local Legionnaires' outbreak](data:image/svg;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAJCAQAAACRI2S5AAAAEElEQVR42mNkIAAYRxWAAQAG9gAKqv6+AwAAAABJRU5ErkJggg==) A sixth death has been announced in the Legionnaires' disease community cluster in Central Harlem, officials said. There are now six deaths, 111 confirmed cases, and seven are currently hospitalized. The NYC Health Department is currently investigating an outbreak of Legionnaires' disease in Central Harlem with ZIP codes including 10027, 10030, 10035, 10037, and 10039. In the wake of the deadly Legionnaires' [disease outbreak in Harlem](https://abc7ny.com/post/nyc-legionnaires-outbreak-fifth-person-dies-amid-cluster-harlem-cases-rise-108/17579230/), the State Health Department says it will 'undertake a thorough review' of the city's response. The outbreak, which claimed 6 lives and made more than 100 people sick, has been linked to 12 cooling towers a number of them at city-owned buildings, including Harlem Hospital.",,[],,New York City,False,6.0,deaths present but no comparable case count is available,human_review,rec_src_search_8e86f33ccf00_005,[],low,src_search_8e86f33ccf00,"[""src_search_8e86f33ccf00""]","[""https://abc7ny.com/post/legionnaires-disease-outbreak-sixth-person-dies-harlem-cases-rise-111/17607821""]",,,"[""insufficient_case_reference""]"
anom_012,open,deaths_without_case_reference,record,deaths,2025-08-30,deterministic_anomaly_detection,Legionnaires' disease,,"[![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-lg.svg)![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-sm.svg)](https://abc7ny.com/) [24/7 Live](https://abc7ny.com/watch/live/)[New York City](https://abc7ny.com/new-york/)[New Jersey](https://abc7ny.com/new-jersey/)[Long Island](https://abc7ny.com/long-island/)[Northern Suburbs](https://abc7ny.com/northern-suburbs/)[Connecticut](https://abc7ny.com/connecticut/) * [HEALTH & FITNESS](/topic/health/) # New York City Health Department declares Harlem Legionnaires' outbreak officially over ![WABC logo](https://cdn.abcotvs.net/abcotv/static/common/origins/origin-wabc.png) Saturday, August 30, 2025 ![NYC Health Dept. declares Harlem Legionnaires' outbreak officially over](data:image/svg;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAJCAQAAACRI2S5AAAAEElEQVR42mNkIAAYRxWAAQAG9gAKqv6+AwAAAABJRU5ErkJggg==) HARLEM, Manhattan (WABC) -- The New York City Health Department declared the Legionnaires' outbreak in Central Harlem officially over on Friday. Officials said that there have been no new Legionnaires' cases in two weeks, the maximum incubation period, which gives the city confidence that the community cluster has ended. ""We are able to announce the end of our investigation because there have been no new associated cases for over two weeks and our team of scientists completed every possible step of the testing process,"" said Acting Health Commissioner Dr. Michelle Morse. Over the last three weeks, a total of 114 cases were identified, 90 people were hospitalized and seven people died. Six people remain hospitalized.",,[],,"New York City, New York",False,7.0,deaths present but no comparable case count is available,human_review,rec_src_search_caf9b786a60e_007,[],low,src_search_caf9b786a60e,"[""src_search_caf9b786a60e""]","[""https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717""]",,,"[""insufficient_case_reference""]"
anom_013,open,validation_conflict_anomaly,validation_result,case_definition,"late July 2025 through August 26, 2025",deterministic_anomaly_detection,Legionnaires' disease,event_014,"[Skip to content](#main) ![Goldberg Segalla logo](https://www.goldbergsegalla.com/app/uploads/2026/04/GS-Anniversary-Tagline-Horizonal-Logo-gray-and-red-1-1.svg) ![](https://www.goldbergsegalla.com/app/uploads/2023/07/NewsKnowledge_HEAD.jpg) # News & Knowledge 2025 Legionnaires’ Disease Community Cluster in New York City: Ongoing Public Health Investigation [Home](/) News & Knowledge Knowledge # 2025 Legionnaires’ Disease Community Cluster in New York City: Ongoing Public Health Investigation August 27, 2025 [Andrew J. Scholz](https://www.goldbergsegalla.com/our-team/andrew-j-scholz/) [Michael D. Shalhoub](https://www.goldbergsegalla.com/our-team/michael-d-shalhoub/) [Karen Cullinane](https://www.goldbergsegalla.com/our-team/karen-cullinane/) ## **Key Takeaways:** * ### The New York City Department of Health continues to investigate “a community cluster of Legionnaires’ disease” in the Central Harlem ZIP Codes of 10027, 10030, 10035, 10037 and 10039 * ### On August 26, the DOH reported more than 113 confirmed cases of the disease, with six deaths and seven people currently hospitalized * ### Litigation has reportedly already commenced; additional lawsuits are expected As has been widely reported by the media, in late July the New York City Department of Health (DOH) began “investigating a community cluster of Legionnaires’ disease in Central Harlem.” According to the [DOH website](https://www.nyc.gov/site/doh/health/health-topics/legionnaires-disease.page), as of August 26 there have been over 113 confirmed cases of the disease. According to the DOH, six people had died and seven people were hospitalized as of that date. The DOH website outlines five ZIP Codes where the DOH is investigating: 10027, 10030, 10035, 10037 and 10039.",,[],Validation result is a conflict: Sources may use different case definitions or reporting categories.,"New York City, New York",True,"[{""record_id"": ""rec_src_search_b74bccc017c5_004"", ""value"": ""confirmed cases of Legionnaires' disease in community cluster investigation""}, {""record_id"": ""rec_src_search_b74bccc017c5_005"", ""value"": ""deaths among confirmed Legionnaires' disease cases in community cluster investigation""}]",Validation result is a conflict: Sources may use different case definitions or reporting categories.,resolve_validation_conflict,,[],high,,"[""src_search_b74bccc017c5""]","[""https://www.goldbergsegalla.com/news-and-knowledge/knowledge/2025-legionnaires-disease-community-cluster-in-new-york-city-ongoing-public-health-investigation""]",,val_result_057,[]
anom_014,open,validation_conflict_anomaly,validation_result,case_definition,"As of August 14, 2025",deterministic_anomaly_detection,Legionnaires' disease,event_023,"![vaccineadvisor logo](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/logos/vaccineadvisor.svg) ![HMN logo](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/HMN-logo-1line.svg) ![facebook share](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/facebook-social-share.svg) ![twitter share](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/twitter-social-share-x.svg) ![linkedin share](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/linkedin-social-share.svg) ![email](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/email-social-share.svg) ![print](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/print-social-share.svg) # NYC Legionnaires’ Outbreak: Fourth Death Confirmed, 101 Sickened ![](https://www.vaccineadvisor.com/wp-content/themes/hm-advisor-child/assets/svg/key-point_icon.svg) HealthDay News — A Legionnaires’ disease outbreak in Central Harlem has now caused four deaths and sickened 101 people, New York City health officials confirmed. The bacteria that cause the illness, called *Legionella*, were found in 12 cooling towers across 10 buildings, including NYC Health + Hospitals/Harlem. Cooling towers help regulate temperature in large buildings, but if they are not cleaned properly, bacteria can grow and spread through mist in the air. “As of today, 11 of the 12 cooling towers in Central Harlem that tested positive for *Legionella* bacteria have completed remediation, and by tomorrow, all towers will have completed remediations,” New York City Mayor [Eric Adams](https://www.nyc.gov/office-of-the-mayor/bio.page) said on Aug. 14.",,[],Validation result is a conflict: Sources may use different case definitions or reporting categories.,"New York City, New York",True,"[{""record_id"": ""rec_src_search_743df961a25b_003"", ""value"": ""Legionnaires' disease outbreak cases in Central Harlem""}, {""record_id"": ""rec_src_search_743df961a25b_004"", ""value"": ""Legionnaires' disease outbreak deaths in Central Harlem""}]",Validation result is a conflict: Sources may use different case definitions or reporting categories.,resolve_validation_conflict,,[],high,,"[""src_search_743df961a25b""]","[""https://www.vaccineadvisor.com/news/nyc-legionnaires-outbreak-fourth-death-confirmed-101-sickened""]",,val_result_067,[]
anom_015,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-31,deterministic_anomaly_detection,Legionnaires' disease,event_007,,14.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, NY - Central Harlem (ZIP codes 10027, 10030, 10035, 10037, 10039)",True,7.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_016,open,aggregate_member_mismatch,event_cluster,hospitalizations,2025-08-31,deterministic_anomaly_detection,Legionnaires' disease,event_007,,180.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, NY - Central Harlem (ZIP codes 10027, 10030, 10035, 10037, 10039)",True,90.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_017,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-22,deterministic_anomaly_detection,Legionnaires' disease,event_009,,12.0,[],event cluster canonical count differs from sum of comparable countable members,New York City,True,6.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_018,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-20,deterministic_anomaly_detection,Legionnaires' disease,event_011,,10.0,[],event cluster canonical count differs from sum of comparable countable members,New York,True,5.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_019,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-04,deterministic_anomaly_detection,Legionnaires' disease,event_016,,4.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,2.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_020,open,aggregate_member_mismatch,event_cluster,deaths,2025-07-30,deterministic_anomaly_detection,Legionnaires' disease,event_017,,2.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,1.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_021,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-31,deterministic_anomaly_detection,Legionnaires' disease,event_022,,8.0,[],event cluster canonical count differs from sum of comparable countable members,New York City,True,4.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_022,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-14,deterministic_anomaly_detection,Legionnaires' disease,event_023,,8.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,4.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_023,open,aggregate_member_mismatch,event_cluster,deaths,2025-08-30,deterministic_anomaly_detection,Legionnaires' disease,event_026,,14.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,7.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_024,open,aggregate_member_mismatch,event_cluster,hospitalizations,2025-08-30,deterministic_anomaly_detection,Legionnaires' disease,event_026,,180.0,[],event cluster canonical count differs from sum of comparable countable members,"New York City, New York",True,90.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
