actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,California (123),primary_case_dataset_blocker,record_normalization,California,P0_critical,11,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,primary case dataset blocker - review_normalization_rec_src_search_99932da268a1_001 - 2024 Mosquito-Borne Disease Year In Review,2024 Mosquito-Borne Disease Year In Review,https://www.vdci.net/blog/2024-mosquito-borne-disease-year-in-review,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_99932da268a1_001,record,This item can change whether a record is eligible for the primary case dataset.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Human Cases Week 9 0 0,primary_case_dataset_blocker,record_normalization,California,P0_critical,12,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,primary case dataset blocker - review_normalization_rec_src_search_a39e4fa28013_011 - WEEKLY UPDATE - California West Nile Virus,WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5061,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_a39e4fa28013_011,record,This item can change whether a record is eligible for the primary case dataset.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"Tulare County: At least 13 human cases, including one death.",primary_case_dataset_blocker,record_normalization,"Tulare County, California",P0_critical,13,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,"primary case dataset blocker - review_normalization_rec_src_search_c0d70a141aca_002 - West Nile virus, spread by mosquitoes, claims a thi...","West Nile virus, spread by mosquitoes, claims a third life in the San ...",https://theintersectionreports.org/west-nile-virus-spread-by-mosquitoes-claims-a-third-life-in-the-san-joaquin-valley,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_c0d70a141aca_002,record,This item can change whether a record is eligible for the primary case dataset.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,The Fresno County Department of Public Health reported Monday the county’s first West Nile virus [human death](https://westnile.ca.gov/resources_reports?report_category_id=1) of 2025.,primary_case_dataset_blocker,record_normalization,"Fresno County, California",P0_critical,14,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,"primary case dataset blocker - review_normalization_rec_src_search_d52309fadb48_001 - West Nile virus death confirmed in Fresno County, C...","West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_d52309fadb48_001,record,This item can change whether a record is eligible for the primary case dataset.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Kern County has reported 11 human cases while Tulare County has reported 13.,primary_case_dataset_blocker,record_normalization,"Kern County, California",P0_critical,15,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,"primary case dataset blocker - review_normalization_rec_src_search_d52309fadb48_003 - West Nile virus death confirmed in Fresno County, C...","West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_d52309fadb48_003,record,This item can change whether a record is eligible for the primary case dataset.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Kern County has reported 11 human cases while Tulare County has reported 13.,primary_case_dataset_blocker,record_normalization,"Tulare County, California",P0_critical,16,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,"primary case dataset blocker - review_normalization_rec_src_search_d52309fadb48_004 - West Nile virus death confirmed in Fresno County, C...","West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_d52309fadb48_004,record,This item can change whether a record is eligible for the primary case dataset.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,record_normalization,California,P0_critical,17,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,primary case dataset blocker - review_normalization_rec_src_search_fc3322f3069f_001 - Westnile.ca.gov | California West Nile Virus Website,Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_fc3322f3069f_001,record,This item can change whether a record is eligible for the primary case dataset.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,record_normalization,California,P0_critical,18,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,primary case dataset blocker - review_normalization_rec_src_search_fc3322f3069f_002 - Westnile.ca.gov | California West Nile Virus Website,Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov,"Inspect the record, evidence quote, source identity, and quality-gate reasons before editing a decision file.",Does this evidence support a task-compatible primary case record?,rec_src_search_fc3322f3069f_002,record,This item can change whether a record is eligible for the primary case dataset.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Comparable public-health claims conflict and require review.,conflicting_claims_review,claim_corroboration_conflict,California,P0_critical,19,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,conflicting claims review - review_claim_corroboration_conflict_corr_event_001 - [PDF] First Human Death Caused by West Nile Virus in Fre...,[PDF] First Human Death Caused by West Nile Virus in Fresno County,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,review_claim_corroboration,Which claim should be treated as comparable evidence after review?,claim_rec_src_search_b9348b953aaa_011_observation; claim_rec_src_search_b9348b953aaa_012_observation; claim_rec_src_search_7ae413ceb126_001_cases_unspecified; claim_rec_src_search_7ae413ceb126_002_deaths; claim_rec_src_search_7ae413ceb126_003_cases_unspecified; claim_rec_src_search_7ae413ceb126_004_deaths; claim_rec_src_search_ccc444806280_001_cases_unspecified; claim_rec_src_search_ccc444806280_002_cases_unspecified; claim_rec_src_search_b9348b953aaa_001_cases_unspecified; claim_rec_src_search_b9348b953aaa_004_cases_unspecified; claim_rec_src_search_b9348b953aaa_005_cases_unspecified; claim_rec_src_search_b9348b953aaa_006_deaths; claim_rec_src_search_b9348b953aaa_007_cases_unspecified; claim_rec_src_search_b9348b953aaa_008_cases_unspecified; claim_rec_src_search_b9348b953aaa_009_cases_unspecified; claim_rec_src_search_b9348b953aaa_010_cases_unspecified; claim_rec_src_search_d52309fadb48_002_cases_unspecified; claim_rec_src_search_d52309fadb48_002_deaths; claim_rec_src_search_d52309fadb48_005_cases_unspecified; claim_rec_src_search_d52309fadb48_005_deaths; claim_rec_src_search_87c273c59b72_002_cases_unspecified; claim_rec_src_search_87c273c59b72_002_deaths; claim_rec_src_search_87c273c59b72_003_cases_unspecified; claim_rec_src_search_87c273c59b72_003_deaths; claim_rec_src_search_a39e4fa28013_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_006_cases_unspecified; claim_rec_src_search_a39e4fa28013_007_cases_unspecified; claim_rec_src_search_a39e4fa28013_009_cases_unspecified; claim_rec_src_search_a39e4fa28013_010_cases_unspecified; claim_rec_src_search_a39e4fa28013_011_cases_unspecified; claim_rec_src_search_14d0fc5d0793_001_cases_unspecified; claim_rec_src_search_14d0fc5d0793_004_cases_unspecified; claim_rec_src_search_14d0fc5d0793_005_cases_unspecified; claim_rec_src_search_fc3322f3069f_001_cases_unspecified; claim_rec_src_search_fc3322f3069f_002_cases_unspecified; claim_rec_src_search_99932da268a1_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_008_deaths; claim_rec_src_search_14d0fc5d0793_002_deaths; claim_rec_src_search_14d0fc5d0793_004_deaths; claim_rec_src_search_fc3322f3069f_001_deaths; claim_rec_src_search_fc3322f3069f_002_deaths; src_search_7ae413ceb126; src_search_ccc444806280; src_search_b9348b953aaa; src_search_d52309fadb48; src_search_87c273c59b72; src_search_a39e4fa28013; src_search_14d0fc5d0793; src_search_fc3322f3069f; src_search_99932da268a1; corr_event_001,claim,"Comparable claims conflict and may affect cases, date, location, or count semantics."
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Comparable public-health claims conflict and require review.,conflicting_claims_review,claim_corroboration_conflict,California,P0_critical,20,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"conflicting claims review - review_claim_corroboration_conflict_corr_event_005 - West Nile virus death confirmed in Fresno County, Califo...","West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,review_claim_corroboration,Which claim should be treated as comparable evidence after review?,claim_rec_src_search_c0d70a141aca_001_deaths; claim_rec_src_search_d52309fadb48_003_cases_unspecified; claim_rec_src_search_c0d70a141aca_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_002_cases_unspecified; src_search_d52309fadb48; src_search_c0d70a141aca; src_search_a39e4fa28013; corr_event_005,claim,"Comparable claims conflict and may affect cases, date, location, or count semantics."
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Comparable public-health claims conflict and require review.,conflicting_claims_review,claim_corroboration_conflict,California,P0_critical,21,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"conflicting claims review - review_claim_corroboration_conflict_corr_event_006 - West Nile virus death confirmed in Fresno County, Califo...","West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,review_claim_corroboration,Which claim should be treated as comparable evidence after review?,claim_rec_src_search_d52309fadb48_004_deaths; claim_rec_src_search_c0d70a141aca_002_deaths; claim_rec_src_search_14d0fc5d0793_003_deaths; claim_rec_src_search_d52309fadb48_004_cases_unspecified; claim_rec_src_search_c0d70a141aca_002_cases_unspecified; claim_rec_src_search_a39e4fa28013_005_cases_unspecified; src_search_d52309fadb48; src_search_c0d70a141aca; src_search_a39e4fa28013; src_search_14d0fc5d0793; corr_event_006,claim,"Comparable claims conflict and may affect cases, date, location, or count semantics."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,22,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_001 - WEEKLY UPDATE - California West Nile Virus,WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5061,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_a39e4fa28013_007; event_001,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"Of the 112 cases, 86 (77%) had neuroinvasive disease and 11 (10%) were fatal. The median age of the",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,23,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_002 - WEEKLY UPDATE - California West Nile Virus,WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5072,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_b9348b953aaa_005; event_002,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"As of 2024, the California Department of Public Health (CDPH) has repo rted 38 human cases of WNV in",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,24,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_004 - [PDF] First Human Death Caused by West Nile Virus in Fresno County,[PDF] First Human Death Caused by West Nile Virus in Fresno County,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_7ae413ceb126_001; rec_src_search_7ae413ceb126_002; event_004,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"Virus (WNV) human death of 2024. With mosquito season still ongoing, the FCDPH urges residents to focus",possible_primary_case_evidence,duplicate_event_clustering,"Fresno County, California",P0_critical,25,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_005 - [PDF] First Human Death Caused by West Nile Virus in Fresno County,[PDF] First Human Death Caused by West Nile Virus in Fresno County,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_7ae413ceb126_005; event_005,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,California (123),possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,26,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_008 - 2024 Mosquito-Borne Disease Year In Review,2024 Mosquito-Borne Disease Year In Review,https://www.vdci.net/blog/2024-mosquito-borne-disease-year-in-review,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_99932da268a1_001; event_008,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,113** human cases from **23** counties have tested positive for WNV in 2023.,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,27,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_009 - Westnile.ca.gov | California West Nile Virus Website,Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_14d0fc5d0793_005; event_009,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,28,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_010 - WEEKLY UPDATE - California West Nile Virus,WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5061,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_a39e4fa28013_008; event_010,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
