apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_17fe4af3bf55,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_17fe4af3bf55,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_17fe4af3bf55 - Cholera trends – GTFCC,https://www.gtfcc.org/about-cholera/cholera-trends,src_search_17fe4af3bf55,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_1f26d88854bb,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_1f26d88854bb,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_1f26d88854bb - [PDF] Recrudescence mondiale du choléra - HAL,https://hal.science/hal-04975318v1/file/msc240210.pdf,src_search_1f26d88854bb,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_26644e72a6de,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_26644e72a6de,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_26644e72a6de - Cholera Outbreak in Haiti. Situation Report, n. 8 (13 March 2024)",https://iris.paho.org/items/57b8e4ad-c5f6-4d3a-bf38-551d6be86b4e,src_search_26644e72a6de,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_32b79ff90e27,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_32b79ff90e27,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_32b79ff90e27 - Data show marked increase in annual cholera deaths,https://www.who.int/news/item/04-09-2024-data-show-marked-increase-in-annual-cholera-deaths,src_search_32b79ff90e27,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_52ecb7ba76dc,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_52ecb7ba76dc,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_52ecb7ba76dc - PAHO Responds to Haiti's Humanitarian Crisis Grade 3,https://www.paho.org/en/haiti-humanitarian-crisis-grade-3,src_search_52ecb7ba76dc,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_664c22f9e3a2,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_664c22f9e3a2,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_664c22f9e3a2 - Élimination du choléra en Haïti | The Global Alliance Against Cholera (...,https://www.choleraalliance.org/fr/actualites/elimination-du-cholera-haiti,src_search_664c22f9e3a2,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_8929f93c6a7e,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_8929f93c6a7e,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_8929f93c6a7e - Multi-Country Outbreak of Cholera, External Situation Report #21 ...",https://reliefweb.int/report/democratic-republic-congo/multi-country-outbreak-cholera-external-situation-report-21-published-18-december-2024,src_search_8929f93c6a7e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_97b3a3ccdaaa,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_97b3a3ccdaaa,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_97b3a3ccdaaa - Choléra – Haïti,https://www.who.int/fr/emergencies/disease-outbreak-news/item/2022-DON415,src_search_97b3a3ccdaaa,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_9c2256752686,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_9c2256752686,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_9c2256752686 - Recrudescence mondiale du choléra - ipubli.inserm.fr,https://ipubli.inserm.fr/bitstream/handle/10608/15312/MS_2025_02_0166.html?sequence=13&isAllowed=y,src_search_9c2256752686,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_a0ed0f2ccd87,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_a0ed0f2ccd87,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_a0ed0f2ccd87 - Cholera, Haiti - BEACON",https://beaconbio.org/en/event?eventid=4608b346-c917-4783-9f7d-e6e9af15cb65,src_search_a0ed0f2ccd87,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_b2035616c3c6,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_b2035616c3c6,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_b2035616c3c6 - Cholera - World Health Organization (WHO),https://www.who.int/news-room/fact-sheets/detail/cholera,src_search_b2035616c3c6,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_ff6f6ca8effc,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_ff6f6ca8effc,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_ff6f6ca8effc - Cholera- Haiti - World Health Organization (WHO),https://www.who.int/emergencies/disease-outbreak-news/item/2022-DON427,src_search_ff6f6ca8effc,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_103c81f1c004,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_103c81f1c004,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_103c81f1c004 - [PDF] CHOLERA SURVEILLANCE IN HAITI OCTOBER 2022- MAY 2024,https://www.gtfcc.org/wp-content/uploads/2024/09/9th-meeting-of-gtfcc-working-group-on-epidemiology-2024-pierre.pdf,src_search_103c81f1c004,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_4f1e08e3f365,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_4f1e08e3f365,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_4f1e08e3f365 - Haïti : La résurgence du choléra menace les communautés ...,https://www.hrw.org/fr/news/2025/11/05/haiti-la-resurgence-du-cholera-menace-les-communautes-vulnerables,src_search_4f1e08e3f365,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_505b2ac21551,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_505b2ac21551,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_505b2ac21551 - An Update of Cholera Cases as of 30th December 2024 ... - Facebook,https://www.facebook.com/malawimoh/posts/an-update-of-cholera-cases-as-of-30th-december-2024ministryofhealth/905170445128563,src_search_505b2ac21551,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_5b9b31558c67,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_5b9b31558c67,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_5b9b31558c67 - Haiti Country Report - Cholera Taxonomy,https://cholera-taxonomy.middle-distance.com/locations/648/country_report,src_search_5b9b31558c67,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_664c22f9e3a2,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_664c22f9e3a2,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_664c22f9e3a2 - Élimination du choléra en Haïti | The Global Alliance Against Cholera (G.A.A.C),https://www.choleraalliance.org/fr/actualites/elimination-du-cholera-haiti,src_search_664c22f9e3a2,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_8929f93c6a7e,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_8929f93c6a7e,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_8929f93c6a7e - Multi-Country Outbreak of Cholera, External Situation Report #21 ...",https://reliefweb.int/report/democratic-republic-congo/multi-country-outbreak-cholera-external-situation-report-21-published-18-december-2024,src_search_8929f93c6a7e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_a0ed0f2ccd87,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_a0ed0f2ccd87,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_a0ed0f2ccd87 - Cholera, Haiti - BEACON",https://beaconbio.org/en/event?eventid=4608b346-c917-4783-9f7d-e6e9af15cb65,src_search_a0ed0f2ccd87,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_bd6f7e5cf18e,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_bd6f7e5cf18e,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_bd6f7e5cf18e - 2 February 2024 cholera update - Facebook,https://www.facebook.com/mohzambia/posts/2-february-2024-cholera-update/802242431943276,src_search_bd6f7e5cf18e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_c853598f6ecb,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_c853598f6ecb,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_c853598f6ecb - Surveillance du choléra en Haïti – GTFCC,https://www.gtfcc.org/fr/news/surveillance-du-cholera-en-haiti,src_search_c853598f6ecb,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_d48598a09a0c,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_d48598a09a0c,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_d48598a09a0c - Cholera Outbreak — Haiti, September 2022–January 2023 | MMWR",https://www.cdc.gov/mmwr/volumes/72/wr/mm7202a1.htm,src_search_d48598a09a0c,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_e07e6217756f,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_e07e6217756f,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_e07e6217756f - Découverte des premiers casde choléra en Haïti - Facebook,https://www.facebook.com/groups/260289048529627/posts/1253862569172265,src_search_e07e6217756f,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_f93d701ca110,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_f93d701ca110,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_f93d701ca110 - Les décès dus au choléra ont augmenté de 50 % en 2024 - YouTube,https://www.youtube.com/watch?v=Os6OZPDptss,src_search_f93d701ca110,source
