apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_007,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_007,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_007 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5147,claim_rec_src_search_be93a6fa0503_004_cases_unspecified; src_search_be93a6fa0503; corr_event_007,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_72f7f1561150,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_72f7f1561150,REPLACE_WITH_REVIEWER_ID,"source identity review - review_source_credibility_src_search_72f7f1561150 - The patient, a resident of the San Fernando Valley, was hosp...",https://www.facebook.com/dailybulletin/posts/the-patient-a-resident-of-the-san-fernando-valley-was-hospitalized-and-died-from/1050339153758838,src_search_72f7f1561150,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_abcdf3745880,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_abcdf3745880,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_abcdf3745880 - First Human Cases of West Nile Virus Reported in Los Angeles...,https://lacounty.gov/2025/09/17/first-human-cases-of-west-nile-virus-reported-in-los-angeles-county-for-2025,src_search_abcdf3745880,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_bd6a1ec7a68e,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_bd6a1ec7a68e,REPLACE_WITH_REVIEWER_ID,"source identity review - review_source_credibility_src_search_bd6a1ec7a68e - West Nile Virus 2024: Cases Are On The Rise, What Experts Say",https://www.today.com/health/disease/west-nile-virus-symptoms-rcna165518,src_search_bd6a1ec7a68e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_001,accept_as_is,"counties. Of the 22 cases, 19 ( 86%) had neuroinvasive disease and 1 ( 5%) was fatal. The median age of",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_001,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_001 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5147,rec_src_search_be93a6fa0503_006; event_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_003,accept_as_is,"onset ranged from June 6 to August 18 . In addition to the 22 cases of WNV disease , 3 asymptomatic",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_003,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_003 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5147,rec_src_search_be93a6fa0503_007; event_003,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_004,accept_as_is,"this time last year, 27 human cases of WNV disease had been reported from 11 counties.",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_004,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_004 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5147,rec_src_search_be93a6fa0503_008; event_004,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_005,accept_as_is,A total of 5 new human cases of West Nile virus (WNV) disease were reported this week from 3 count ies :,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_005,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_005 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5147,rec_src_search_be93a6fa0503_001; event_005,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_010,accept_as_is,California (123),claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_010,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_010 - 2024 Mosquito-Borne Disease Year In Review,https://www.vdci.net/blog/2024-mosquito-borne-disease-year-in-review,rec_src_search_99932da268a1_001; event_010,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_011,accept_as_is,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_011,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_011 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov,rec_src_search_fc3322f3069f_001; event_011,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_012,accept_as_is,YTD 0 0 0,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_012,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_012 - Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,rec_src_search_ccc444806280_002; event_012,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_013,accept_as_is,Week 0 0 0,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_013,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_013 - Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,rec_src_search_ccc444806280_001; event_013,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_014,accept_as_is,Human Cases Week 9 0 0,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_014,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_014 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_004; event_014,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_015,accept_as_is,Human Cases Week 9 0 0,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_015,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_015 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_005; event_015,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_016,accept_as_is,Human Cases Week 9 0 0,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_016,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_016 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_003; event_016,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_020,accept_as_is,No. Human Cases 286 98,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_020,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_020 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_002; event_020,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_021,accept_as_is,No. Human Cases 286 98,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_021,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_021 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_001; event_021,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_022,accept_as_is,No. Human Cases 27 22,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_022,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_022 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5147,rec_src_search_be93a6fa0503_010; event_022,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_023,accept_as_is,No. Human Cases 27 22,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_023,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_023 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5147,rec_src_search_be93a6fa0503_009; event_023,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_57a4e03b15a3,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_57a4e03b15a3,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_57a4e03b15a3 - First Illinois West Nile Virus Death of 2024 is Reported by...,https://dph.illinois.gov/resource-center/news/2024/august/first-illinois-west-nile-virus-death-of-2024-is-reported-by-idph.html,src_search_57a4e03b15a3,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_001,accept_validation_result,Week 0 0 0,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_001,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_001 - Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,rec_src_search_ccc444806280_001; val_result_001,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_002,accept_validation_result,YTD 0 0 0,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_002,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_002 - Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,rec_src_search_ccc444806280_002; val_result_002,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_004,accept_validation_result,No. Human Cases 286 98,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_004,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_004 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_002; val_result_004,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_005,accept_validation_result,Human Cases Week 9 0 0,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_005,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_005 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_003; val_result_005,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_006,accept_validation_result,Human Cases Week 9 0 0,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_006,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_006 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_004; val_result_006,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_007,accept_validation_result,Human Cases Week 9 0 0,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_007,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_007 - Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_005; val_result_007,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_008,accept_validation_result,"There have been 289 human West Nile virus disease cases in 2024, according to the [CDC](https://www.cdc.gov/west-nile-virus/data-maps/current-year-data.html).",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_008,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_008 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,rec_src_search_0d4e7ec87258_001; val_result_008,validation_result
