apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_913d37203900,approve_source_role,,source_credibility_review,"Should this source be collection, support, context, or excluded?",P2_medium,Review required: source_credibility_review,review_source_credibility_src_search_913d37203900,REPLACE_WITH_REVIEWER_ID,source credibility review - review_source_credibility_src_search_913d37203900 - 2024-10-26_flu_report.pdf,https://www.health.ny.gov/diseases/communicable/influenza/surveillance/2024-2025/archive/2024-10-26_flu_report.pdf,src_search_913d37203900,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_0a7b36e413fd,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_0a7b36e413fd,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_0a7b36e413fd - Weekly US Influenza Surveillance Report: Key Updates for Week 40, ending October...",https://www.cdc.gov/fluview/surveillance/2025-week-40.html,src_search_0a7b36e413fd,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_0ecd29cced03,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_0ecd29cced03,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_0ecd29cced03 - 2024–2025 United States flu season - Wikipedia,https://en.wikipedia.org/wiki/2024%E2%80%932025_United_States_flu_season,src_search_0ecd29cced03,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_0fff1ff8aec5,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_0fff1ff8aec5,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_0fff1ff8aec5 - Weekly US Influenza Surveillance Report: Key Updates for Week 53, ending January...",https://www.cdc.gov/fluview/surveillance/2025-week-53.html,src_search_0fff1ff8aec5,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_1597eeb7830a,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_1597eeb7830a,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_1597eeb7830a - Flu hospitalization rate in 2024-25 highest in more than a decade | AHA News,https://www.aha.org/news/headline/2025-09-12-flu-hospitalization-rate-2024-25-highest-more-decade,src_search_1597eeb7830a,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_1cb29ce91f47,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_1cb29ce91f47,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_1cb29ce91f47 - Weekly US Influenza Surveillance Report: Key Updates for Week 45, ending Novembe...",https://www.cdc.gov/fluview/surveillance/2025-week-45.html,src_search_1cb29ce91f47,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_1db831c204ad,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_1db831c204ad,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_1db831c204ad - Weekly US Influenza Surveillance Report: Key Updates for Week 15, ending April 1...",https://www.cdc.gov/fluview/surveillance/2025-week-15.html,src_search_1db831c204ad,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_50b73d583e75,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_50b73d583e75,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_50b73d583e75 - US CDC says 2025-26 flu season 'moderately severe' as cases hit ...,https://www.reuters.com/business/healthcare-pharmaceuticals/us-cdc-says-2025-26-flu-season-moderately-severe-cases-hit-11-million-2026-01-05,src_search_50b73d583e75,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_56888319c899,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_56888319c899,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_56888319c899 - 2024 to 2025 US Influenza Season Sets Record Hospitalization Rate,https://www.contagionlive.com/view/2024-to-2025-us-influenza-season-sets-record-hospitalization-rate,src_search_56888319c899,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_5b8e18366c05,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_5b8e18366c05,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_5b8e18366c05 - [PDF] The flu activity code for CDC week 41 ending October 15, 2005 is 1 ...",https://www.dshs.texas.gov/sites/default/files/IDCU/disease/respiratory_virus_surveillance/2025/2025-week39-trvsreport.pdf,src_search_5b8e18366c05,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_6bdc29e2c410,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_6bdc29e2c410,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_6bdc29e2c410 - [PDF] Influenza weekly bulletin Week 13-2025,https://applications.emro.who.int/docs/WHOEMCSR817E-eng.pdf,src_search_6bdc29e2c410,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_7c93d846b7e6,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_7c93d846b7e6,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_7c93d846b7e6 - Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,https://www.cdc.gov/fluview/surveillance/2025-week-46.html,src_search_7c93d846b7e6,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_7edb5942f160,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_7edb5942f160,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_7edb5942f160 - Weekly US Influenza Surveillance Report: Key Updates for Week 51, ending Decembe...",https://www.cdc.gov/fluview/surveillance/2025-week-51.html,src_search_7edb5942f160,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_88387812c274,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_88387812c274,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_88387812c274 - Weekly US Influenza Surveillance Report: Key Updates for Week 51, ending Decembe...",https://www.cdc.gov/fluview/surveillance/2024-week-51.html,src_search_88387812c274,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_913d37203900,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_913d37203900,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_913d37203900 - 2024-10-26_flu_report.pdf,https://www.health.ny.gov/diseases/communicable/influenza/surveillance/2024-2025/archive/2024-10-26_flu_report.pdf,src_search_913d37203900,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_915efec17eac,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_915efec17eac,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_915efec17eac - [PDF] Respiratory Viruses Update,https://www.dshs.texas.gov/sites/default/files/IDCU/about/TaskForceID/docs/Respiratory-Viruses-Update.pdf,src_search_915efec17eac,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_a0e8401d0c66,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_a0e8401d0c66,REPLACE_WITH_REVIEWER_ID,"general review - review_source_src_search_a0e8401d0c66 - Weekly US Influenza Surveillance Report: Key Updates for Week 26, ending June 28...",https://www.cdc.gov/fluview/surveillance/2025-week-26.html,src_search_a0e8401d0c66,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_a3695468387b,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_a3695468387b,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_a3695468387b - Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,https://www.cdc.gov/fluview/surveillance/2024-week-38.html,src_search_a3695468387b,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_a413156d78b1,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_a413156d78b1,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_a413156d78b1 - Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,https://www.cdc.gov/fluview/surveillance/2025-week-19.html,src_search_a413156d78b1,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_ab285e09d5d1,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_ab285e09d5d1,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_ab285e09d5d1 - US flu map update for 2024-25 season - Facebook,https://www.facebook.com/groups/467721200417375/posts/2160023257853819,src_search_ab285e09d5d1,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_c95c26c7b200,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_c95c26c7b200,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_c95c26c7b200 - [PDF] 2024-2025 Influenza Surveillance Report Week 40,https://msdh.ms.gov/page/resources/20794.pdf,src_search_c95c26c7b200,source
