actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
health.ny.gov,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,source_credibility_review,source_credibility,UNITED STATES,P2_medium,11,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source credibility review - review_source_credibility_src_search_913d37203900 - 2024-10-26_flu_report.pdf,2024-10-26_flu_report.pdf,https://www.health.ny.gov/diseases/communicable/influenza/surveillance/2024-2025/archive/2024-10-26_flu_report.pdf,Review source registry and source credibility/source critic outputs.,"Should this source be collection, support, context, or excluded?",src_search_913d37203900,source,Source credibility affects whether evidence should support collection or only context.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,12,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_0a7b36e413fd - Weekly US Influenza Surveillance Report: Key Updates for Week 40, ending October...","Weekly US Influenza Surveillance Report: Key Updates for Week 40, ending October 4, 2025 | FluView | CDC",https://www.cdc.gov/fluview/surveillance/2025-week-40.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_0a7b36e413fd,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,13,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_0ecd29cced03 - 2024–2025 United States flu season - Wikipedia,2024–2025 United States flu season - Wikipedia,https://en.wikipedia.org/wiki/2024%E2%80%932025_United_States_flu_season,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_0ecd29cced03,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,14,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_0fff1ff8aec5 - Weekly US Influenza Surveillance Report: Key Updates for Week 53, ending January...","Weekly US Influenza Surveillance Report: Key Updates for Week 53, ending January 3, 2026 | FluView | CDC",https://www.cdc.gov/fluview/surveillance/2025-week-53.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_0fff1ff8aec5,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,15,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1597eeb7830a - Flu hospitalization rate in 2024-25 highest in more than a decade | AHA News,Flu hospitalization rate in 2024-25 highest in more than a decade | AHA News,https://www.aha.org/news/headline/2025-09-12-flu-hospitalization-rate-2024-25-highest-more-decade,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1597eeb7830a,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,16,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_1cb29ce91f47 - Weekly US Influenza Surveillance Report: Key Updates for Week 45, ending Novembe...","Weekly US Influenza Surveillance Report: Key Updates for Week 45, ending November 8, 2025 | FluView | CDC",https://www.cdc.gov/fluview/surveillance/2025-week-45.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1cb29ce91f47,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,17,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_1db831c204ad - Weekly US Influenza Surveillance Report: Key Updates for Week 15, ending April 1...","Weekly US Influenza Surveillance Report: Key Updates for Week 15, ending April 12, 2025 | FluView | CDC",https://www.cdc.gov/fluview/surveillance/2025-week-15.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1db831c204ad,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,18,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_50b73d583e75 - US CDC says 2025-26 flu season 'moderately severe' as cases hit ...,US CDC says 2025-26 flu season 'moderately severe' as cases hit ...,https://www.reuters.com/business/healthcare-pharmaceuticals/us-cdc-says-2025-26-flu-season-moderately-severe-cases-hit-11-million-2026-01-05,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_50b73d583e75,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,19,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_56888319c899 - 2024 to 2025 US Influenza Season Sets Record Hospitalization Rate,2024 to 2025 US Influenza Season Sets Record Hospitalization Rate,https://www.contagionlive.com/view/2024-to-2025-us-influenza-season-sets-record-hospitalization-rate,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_56888319c899,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,20,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_5b8e18366c05 - [PDF] The flu activity code for CDC week 41 ending October 15, 2005 is 1 ...","[PDF] The flu activity code for CDC week 41 ending October 15, 2005 is 1 ...",https://www.dshs.texas.gov/sites/default/files/IDCU/disease/respiratory_virus_surveillance/2025/2025-week39-trvsreport.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5b8e18366c05,source,This review item requires human inspection before it should affect downstream interpretation.
World Health Organization,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,21,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_6bdc29e2c410 - [PDF] Influenza weekly bulletin Week 13-2025,[PDF] Influenza weekly bulletin Week 13-2025,https://applications.emro.who.int/docs/WHOEMCSR817E-eng.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_6bdc29e2c410,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,22,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_7c93d846b7e6 - Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,https://www.cdc.gov/fluview/surveillance/2025-week-46.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_7c93d846b7e6,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,23,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_7edb5942f160 - Weekly US Influenza Surveillance Report: Key Updates for Week 51, ending Decembe...","Weekly US Influenza Surveillance Report: Key Updates for Week 51, ending December 20, 2025 | FluView | CDC",https://www.cdc.gov/fluview/surveillance/2025-week-51.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_7edb5942f160,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,24,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_88387812c274 - Weekly US Influenza Surveillance Report: Key Updates for Week 51, ending Decembe...","Weekly US Influenza Surveillance Report: Key Updates for Week 51, ending December 21, 2024 | FluView | CDC",https://www.cdc.gov/fluview/surveillance/2024-week-51.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_88387812c274,source,This review item requires human inspection before it should affect downstream interpretation.
health.ny.gov,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,25,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_913d37203900 - 2024-10-26_flu_report.pdf,2024-10-26_flu_report.pdf,https://www.health.ny.gov/diseases/communicable/influenza/surveillance/2024-2025/archive/2024-10-26_flu_report.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_913d37203900,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,26,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_915efec17eac - [PDF] Respiratory Viruses Update,[PDF] Respiratory Viruses Update,https://www.dshs.texas.gov/sites/default/files/IDCU/about/TaskForceID/docs/Respiratory-Viruses-Update.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_915efec17eac,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,27,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_a0e8401d0c66 - Weekly US Influenza Surveillance Report: Key Updates for Week 26, ending June 28...","Weekly US Influenza Surveillance Report: Key Updates for Week 26, ending June 28, 2025 | FluView | CDC",https://www.cdc.gov/fluview/surveillance/2025-week-26.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a0e8401d0c66,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,28,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_a3695468387b - Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,https://www.cdc.gov/fluview/surveillance/2024-week-38.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a3695468387b,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,29,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_a413156d78b1 - Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,Weekly US Influenza Surveillance Report: Key Updates for ... - CDC,https://www.cdc.gov/fluview/surveillance/2025-week-19.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a413156d78b1,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,30,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_ab285e09d5d1 - US flu map update for 2024-25 season - Facebook,US flu map update for 2024-25 season - Facebook,https://www.facebook.com/groups/467721200417375/posts/2160023257853819,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ab285e09d5d1,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-09-29-2024-10-05,FLU,,general_review,source_screening,UNITED STATES,P3_low,31,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c95c26c7b200 - [PDF] 2024-2025 Influenza Surveillance Report Week 40,[PDF] 2024-2025 Influenza Surveillance Report Week 40,https://msdh.ms.gov/page/resources/20794.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c95c26c7b200,source,This review item requires human inspection before it should affect downstream interpretation.
