actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
,low,,,2026-06-25T16:06:59+00:00,official_authority,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,primary_case_claim_support,,,live_search_result,not_assessed,fda.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![U.S. flag](/themes/custom/preview/assets/images/US_Flag.png)
![Dot gov](/themes/custom/preview/assets/images/icon-dot-gov.svg)

**The .gov means it’s official.**  
Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

![SSL](/themes/custom/preview/assets/images/icon-https.svg)

**The site is secure.**  
 The **https://** ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely.

![U.S. Food and Drug Administration logo](/themes/custo",,,Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,True,low,primary_or_authoritative,[],[],,official_public_health_agency,Salmonella outbreak United States cases hospitalizations 2024 May June July site:cdc.gov OR site:fda.gov,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_33733b13ba13,direct_target_official_fast_path_skips_source_identity,assessed,domain:fda_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,False,False,True,False,possibly_relevant,not_assessed,Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T16:06:59+00:00,official_authority,https://www.food-safety.com/articles/10126-hospitalizations-deaths-caused-by-foodborne-illnesses-more-than-doubled-in-2024,primary_case_claim_support,,,live_search_result,not_assessed,food-safety.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"[News](/topics/296-news)[Contamination Control](/topics/308-contamination-control)[Management](/topics/298-management)[Recall/Crisis Management](/topics/305-recall-crisis-management)[Microbiological Control](/topics/311-microbiological-control)

# Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Doubled in 2024

By [Bailee Henderson](/authors/472-bailee-henderson)

![three whole cucumbers on white wood surface](https://www.food-safety.com/ext/resources/News/2025/three-whole-cucumbers-on-wihte-wood-surface.webp?t=1739890191)

Image credit: [stockking via Freepik](https://www.fre",,,"Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Doubled in 2024 | Food Safety Magazine",True,low,primary_or_authoritative,[],[],,official_public_health_agency,Salmonella outbreak United States cases hospitalizations 2024 May June July site:cdc.gov OR site:fda.gov,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_3faf6631782d,direct_target_official_fast_path_skips_source_identity,assessed,domain:food_safety_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.food-safety.com/articles/10126-hospitalizations-deaths-caused-by-foodborne-illnesses-more-than-doubled-in-2024,False,False,True,False,possibly_relevant,not_assessed,"Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Doubled in 2024 | Food Safety Magazine",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T16:06:59+00:00,official_authority,https://www.cdc.gov/salmonella/outbreaks/mbandaka-05-01/investigation.html,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""Investigation Update: Salmonella Outbreaks, May 2025 - CDC""]","![](/TemplatePackage/5.0/img/uswds/us_flag_small.png)
![](/TemplatePackage/5.0/img/uswds/icon-dot-gov.svg)

A **.gov** website belongs to an official government organization in the United States.

![](/TemplatePackage/5.0/img/uswds/icon-https.svg)

A **lock** (  ) or **https://** means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People](/TemplatePackage/5.0/img/logo/logo-notext.svg)
![Centers for Disease Control and Prevention. CDC twent",Centers for Disease Control and Prevention,,"Investigation Update: Salmonella Outbreaks, May 2025 - CDC",True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""Investigation Update: Salmonella Outbreaks, May 2025 - CDC""]",page_metadata_or_text,national_public_health_agency,Salmonella outbreak United States cases hospitalizations 2024 May June July site:cdc.gov OR site:fda.gov,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_85d5f7f41e48,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/salmonella/outbreaks/mbandaka-05-01/investigation.html,False,False,True,False,possibly_relevant,not_assessed,"Investigation Update: Salmonella Outbreaks, May 2025 - CDC",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T16:06:59+00:00,official_authority,https://publications.aap.org/redbook/resources/29149/Red-Book-Online-Outbreaks-Salmonella-Outbreak,primary_case_claim_support,,,live_search_result,not_assessed,publications.aap.org,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],Just a moment...,,,Just a moment...,True,low,primary_or_authoritative,[],[],,official_public_health_agency,Salmonella outbreak United States cases hospitalizations 2024 May June July site:cdc.gov OR site:fda.gov,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,7,Tavily,,src_search_5bda1b341f55,direct_target_official_fast_path_skips_source_identity,assessed,domain:publications_aap_org,,low,low,"[""source_type""]",official_public_health_agency,,[],https://publications.aap.org/redbook/resources/29149/Red-Book-Online-Outbreaks-Salmonella-Outbreak,False,False,True,False,possibly_relevant,not_assessed,Salmonella Outbreak Linked to Cucumbers - AAP Publications,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T16:06:59+00:00,official_authority,https://www.marlerblog.com/case-news/18-food-outbreaks-that-have-kept-me-busy-in-2024,primary_case_claim_support,,,live_search_result,not_assessed,marlerblog.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[Skip to content](#lxb_af-loop)

[Search](#)

# [Marler Blog](https://www.marlerblog.com)

Providing Insight on Food Poisoning Outbreaks & Litigation

[![Marler Blog logo](https://www.marlerblog.com/files/2025/08/bmarler-hdshot-m_v3-220x220.png)](https://www.marlerblog.com)

# [Marler Blog](https://www.marlerblog.com)

Providing Insight on Food Poisoning Outbreaks & Litigation



# 18 Food Outbreaks that have kept me busy in 2024

By [Bill Marler](http://www.marlerclark.com/lawyers/view/william-marler) on

Posted in [Case News](https://www.marlerblog.com/articles/case-news/)

**1.    Yu Shang ",,,18 Food Outbreaks that have kept me busy in 2024 - Marler Blog,True,low,primary_or_authoritative,[],[],,official_public_health_agency,Salmonella outbreak United States 2024 cases deaths hospitalizations state health department,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_31b14f5b949d,direct_target_official_fast_path_skips_source_identity,assessed,domain:marlerblog_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.marlerblog.com/case-news/18-food-outbreaks-that-have-kept-me-busy-in-2024,False,False,True,False,possibly_relevant,not_assessed,18 Food Outbreaks that have kept me busy in 2024 - Marler Blog,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
CIDRAP,high,cidrap,,2026-06-25T16:06:59+00:00,academic_source,https://www.cidrap.umn.edu/foodborne-disease/report-illnesses-contaminated-food-increased-2024-severe-cases-doubled,insufficient_information,,,live_search_result,not_assessed,cidrap.umn.edu,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"# Report: Illnesses from contaminated food increased in 2024, severe cases doubled

[Chris Dall, MA](/chris-dall-ma)

[Foodborne Disease](/foodborne-disease)

[E coli](/e-coli)

[Listeria](/listeria)

[Salmonella](/salmonella)

![Contaminated lettuce](/sites/default/files/styles/article_detail/public/article/iStock-1190512185.jpg?itok=x-dsFsw3)
> Manjurul / iStock

[Copied to clipboard](# ""Copy link"")

The number of Americans with confirmed illness caused by contaminated food rose by 25% last year, according to a new [report](https://pirg.org/edfund/resources/food-for-thought-2025/) from the U",,,"Report: Illnesses from contaminated food increased in 2024, severe ...",True,low,primary_or_authoritative,"[""domain""]",[],domain,academic_or_peer_reviewed_source,Salmonella outbreak United States 2024 cases deaths hospitalizations state health department,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,4,Tavily,,src_search_8207a084046e,direct_target_official_fast_path_skips_source_identity,assessed,publisher:cidrap,CIDRAP,high,high,"[""domain""]",academic_or_peer_reviewed_source,,[],https://www.cidrap.umn.edu/foodborne-disease/report-illnesses-contaminated-food-increased-2024-severe-cases-doubled,False,False,False,False,possibly_relevant,not_assessed,"Report: Illnesses from contaminated food increased in 2024, severe ...",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T16:06:59+00:00,official_authority,http://www.fsis.usda.gov/inspection/inspection-programs/inspection-poultry-products/reducing-salmonella-poultry/salmonella,primary_case_claim_support,,,live_search_result,not_assessed,fsis.usda.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[Skip navigation](#main-content)

![U.S. flag](/themes/uswds/img/us_flag_small.png)

An official website of the United States government

Here’s how you know

![Dot gov](/themes/uswds/img/icon-dot-gov.svg)

**The .gov means it’s official.**   
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.

![Https](/themes/uswds/img/icon-https.svg)

**The site is secure.**   
 The **https://** ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted sec",,,Salmonella By the Numbers | Food Safety and Inspection Service,True,low,primary_or_authoritative,[],[],,official_public_health_agency,Salmonella outbreak United States 2024 cases deaths hospitalizations state health department,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_fdcb0a062e7e,direct_target_official_fast_path_skips_source_identity,assessed,domain:fsis_usda_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],http://www.fsis.usda.gov/inspection/inspection-programs/inspection-poultry-products/reducing-salmonella-poultry/salmonella,False,False,True,False,possibly_relevant,not_assessed,Salmonella By the Numbers | Food Safety and Inspection Service,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T16:06:59+00:00,official_authority,https://www.thenewlede.org/2025/02/illnesses-and-deaths-from-food-outbreaks-skyrocketed-in-2024-report-finds,primary_case_claim_support,,,live_search_result,not_assessed,thenewlede.org,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[Skip to content](#content)

[![The New Lede](https://www.thenewlede.org/wp-content/uploads/2025/09/tnl-logo-2025.svg)](https://www.thenewlede.org ""The New Lede"")

[Close Menu](#)

[![julia-bogdanova-cv2dHLqe6co-unsplash](https://www.thenewlede.org/wp-content/uploads/2025/02/julia-bogdanova-cv2dHLqe6co-unsplash-1024x688-1024x585.jpg ""julia-bogdanova-cv2dHLqe6co-unsplash"")](https://www.thenewlede.org/2025/02/illnesses-and-deaths-from-food-outbreaks-skyrocketed-in-2024-report-finds/)  

# [Illnesses and deaths from food outbreaks skyrocketed in 2024, report finds](https://www.thenewlede.org/2025",,,Illnesses and deaths from food outbreaks skyrocketed in 2024 ...,True,low,primary_or_authoritative,[],[],,official_public_health_agency,Salmonella outbreak United States 2024 cases deaths hospitalizations state health department,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,7,Tavily,,src_search_23155caef955,direct_target_official_fast_path_skips_source_identity,assessed,domain:thenewlede_org,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.thenewlede.org/2025/02/illnesses-and-deaths-from-food-outbreaks-skyrocketed-in-2024-report-finds,False,False,True,False,possibly_relevant,not_assessed,Illnesses and deaths from food outbreaks skyrocketed in 2024 ...,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T16:06:59+00:00,social_media,https://www.facebook.com/fox26houston/posts/there-are-173-new-cases-and-50-new-hospitalizations-from-salmonella-outbreak/10160924353830348,insufficient_information,,,live_search_result,not_assessed,facebook.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,social_post,[],"## FOX 26 Houston's Post

---

### [**FOX 26 Houston**](https://www.facebook.com/fox26houston?__cft__[0]=AZbwX0NAVHIkz3mj7woTiOJBPtfeQccb1SNt_NZWuDnYdXKQg91wfOBNElnAPXc43zJqC3U1sNRaNJ6tPJVJOAs03IJUBcnnL7dHr3ilkYLTSf-wmMVrPK7ia1qdlcetQ_y9N0CDsJUgegOn-h-k46K2clql9105zO_b96MrWjy9ZA&__tn__=-UC%2CP-R)

[October 18, 2021](https://www.facebook.com/fox26houston/posts/pfbid02JyeusDxKWbPApAQFqsxkv2w9FRBEMbrFYmwaDFXD2L7DFCdWyx9iLH1fsddppThcl?__cft__[0]=AZbwX0NAVHIkz3mj7woTiOJBPtfeQccb1SNt_NZWuDnYdXKQg91wfOBNElnAPXc43zJqC3U1sNRaNJ6tPJVJOAs03IJUBcnnL7dHr3ilkYLTSf-wmMVrPK7ia1qdlcetQ_y9N0CDsJUgegOn-h-k46K2cl",,,FOX 26 Houston - There are 173 new cases and 50 new...,True,low,social,[],[],,social_media,Salmonella outbreak United States 2024 cases deaths hospitalizations state health department,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,8,Tavily,,src_search_1aa919b25056,direct_target_official_fast_path_skips_source_identity,assessed,domain:facebook_com,,low,high,"[""domain""]",social_media,,[],https://www.facebook.com/fox26houston/posts/there-are-173-new-cases-and-50-new-hospitalizations-from-salmonella-outbreak/10160924353830348,True,False,False,False,possibly_relevant,not_assessed,FOX 26 Houston - There are 173 new cases and 50 new...,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T16:06:59+00:00,secondary_media,https://pirg.org/edfund/resources/food-for-thought-2025,corroboration_support,,,live_search_result,not_assessed,pirg.org,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,official_alert,[],,,,,False,,secondary,[],[],,news_media,"Salmonella outbreak US 2024 cases deaths recalled food ProMED OR ""outbreak news"" OR ""food safety news""",extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,1,Tavily,,src_search_15fc5f8d47e2,direct_target_official_fast_path_skips_source_identity,assessed,domain:pirg_org,,low,medium,"[""source_type""]",news_media,,[],https://pirg.org/edfund/resources/food-for-thought-2025,False,False,False,False,possibly_relevant,not_assessed,Food for Thought 2025 - PIRG,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T16:06:59+00:00,secondary_media,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-november-2024,corroboration_support,,,live_search_result,not_assessed,fda.gov,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,official_alert,[],,,,,False,,secondary,[],[],,news_media,"Salmonella outbreak US 2024 cases deaths recalled food ProMED OR ""outbreak news"" OR ""food safety news""",extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,3,Tavily,,src_search_793a8dd9911b,direct_target_official_fast_path_skips_source_identity,assessed,domain:fda_gov,,low,medium,"[""source_type""]",news_media,,[],https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-november-2024,False,False,False,False,possibly_relevant,not_assessed,Outbreak Investigation of Salmonella: Cucumbers (November 2024) | FDA,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T16:06:59+00:00,official_authority,https://www.cdc.gov/media/releases/2024/a1129-salmonella-outbreak.html,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,"[""CDC warns of a Salmonella outbreak linked to cucumbers""]","![](/TemplatePackage/5.0/img/uswds/us_flag_small.png)
![](/TemplatePackage/5.0/img/uswds/icon-dot-gov.svg)

A **.gov** website belongs to an official government organization in the United States.

![](/TemplatePackage/5.0/img/uswds/icon-https.svg)

A **lock** (  ) or **https://** means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People](/TemplatePackage/5.0/img/logo/logo-notext.svg)

**Related Topics:**

![Centers for Disease Control and",Centers for Disease Control and Prevention,,CDC warns of a Salmonella outbreak linked to cucumbers,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""CDC warns of a Salmonella outbreak linked to cucumbers""]",page_metadata_or_text,national_public_health_agency,"Salmonella outbreak US 2024 cases deaths recalled food ProMED OR ""outbreak news"" OR ""food safety news""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_420c4a0f3bfd,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/media/releases/2024/a1129-salmonella-outbreak.html,False,False,True,False,possibly_relevant,not_assessed,CDC warns of a Salmonella outbreak linked to cucumbers,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T16:06:59+00:00,secondary_media,https://fsns.com/food-recalls-in-2024-revealing-the-statistics,corroboration_support,,,live_search_result,not_assessed,fsns.com,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,official_alert,[],,,,,False,,secondary,[],[],,news_media,"Salmonella outbreak US 2024 cases deaths recalled food ProMED OR ""outbreak news"" OR ""food safety news""",extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,7,Tavily,,src_search_58ef4c36918e,direct_target_official_fast_path_skips_source_identity,assessed,domain:fsns_com,,low,medium,"[""source_type""]",news_media,,[],https://fsns.com/food-recalls-in-2024-revealing-the-statistics,False,False,False,False,possibly_relevant,not_assessed,Food Recalls in 2024: Revealing the Statistics - FSNS,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
National Center for Biotechnology Information,high,national_center_for_biotechnology_information,,2026-06-25T16:06:59+00:00,structured_database,https://pmc.ncbi.nlm.nih.gov/articles/PMC12855058,primary_case_claim_support,,,live_search_result,not_assessed,pmc.ncbi.nlm.nih.gov,[],not_assessed,medium,government_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],,,,,False,,primary_or_authoritative,"[""domain""]",[],domain,structured_database,"Salmonella outbreak US 2024 cases deaths recalled food ProMED OR ""outbreak news"" OR ""food safety news""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_14427d356566,direct_target_official_fast_path_skips_source_identity,assessed,publisher:national_center_for_biotechnology_information,National Center for Biotechnology Information,high,medium,"[""domain""]",structured_database,,[],https://pmc.ncbi.nlm.nih.gov/articles/PMC12855058,False,False,True,False,possibly_relevant,not_assessed,Regulatory responses to foodborne illness outbreaks in the United States and their implications for food safety,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T16:06:59+00:00,official_authority,https://www.cdc.gov/foodnet/reports/preliminary-data.html,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""FoodNet 2024 Preliminary Data | FoodNet | CDC""]","![](/TemplatePackage/5.0/img/uswds/us_flag_small.png)
![](/TemplatePackage/5.0/img/uswds/icon-dot-gov.svg)

A **.gov** website belongs to an official government organization in the United States.

![](/TemplatePackage/5.0/img/uswds/icon-https.svg)

A **lock** (  ) or **https://** means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People](/TemplatePackage/5.0/img/logo/logo-notext.svg)
![Centers for Disease Control and Prevention. CDC twent",Centers for Disease Control and Prevention,,FoodNet 2024 Preliminary Data | FoodNet | CDC,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""FoodNet 2024 Preliminary Data | FoodNet | CDC""]",page_metadata_or_text,national_public_health_agency,"Salmonella outbreak 2024 cases hospitalizations ""May 2024"" OR ""June 2024"" OR ""July 2024"" site:cdc.gov",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_3b86862864f7,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/foodnet/reports/preliminary-data.html,False,False,True,False,possibly_relevant,not_assessed,FoodNet 2024 Preliminary Data | FoodNet | CDC,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T16:06:59+00:00,official_authority,https://www.cdc.gov/salmonella/outbreaks/africana-06-24/index.html,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""Salmonella Outbreak Linked to Cucumbers - June 2024 - CDC""]","![](/TemplatePackage/5.0/img/uswds/us_flag_small.png)
![](/TemplatePackage/5.0/img/uswds/icon-dot-gov.svg)

A **.gov** website belongs to an official government organization in the United States.

![](/TemplatePackage/5.0/img/uswds/icon-https.svg)

A **lock** (  ) or **https://** means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People](/TemplatePackage/5.0/img/logo/logo-notext.svg)
![Centers for Disease Control and Prevention. CDC twent",Centers for Disease Control and Prevention,,Salmonella Outbreak Linked to Cucumbers - June 2024 - CDC,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""Salmonella Outbreak Linked to Cucumbers - June 2024 - CDC""]",page_metadata_or_text,national_public_health_agency,"Salmonella outbreak 2024 cases hospitalizations ""May 2024"" OR ""June 2024"" OR ""July 2024"" site:cdc.gov",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,5,Tavily,,src_search_e0c58bcf769a,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/salmonella/outbreaks/africana-06-24/index.html,False,False,True,False,possibly_relevant,not_assessed,Salmonella Outbreak Linked to Cucumbers - June 2024 - CDC,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T16:06:59+00:00,academic_source,https://www.cidrap.umn.edu/salmonella/salmonella-outbreak-linked-backyard-poultry-grows-104-illnesses-1-death,insufficient_information,,,live_search_result,not_assessed,cidrap.umn.edu,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""# Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death\n\nNews brief\n\n[Jim Wappes](/jim-wappes)\n\n[Copied to clipboard](# \""Copy link\"")\n\n![backyard chickens](/sites/default/files/backyard_hens-crop.""]","# Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death

News brief

[Jim Wappes](/jim-wappes)

[Copied to clipboard](# ""Copy link"")

![backyard chickens](/sites/default/files/backyard_hens-crop.jpg) 

iStock

 

A multistate *Salmonella* outbreak has grown in just a few weeks from 7 to 104 cases, with 1 death now recorded, the Centers for Disease Control and Prevention (CDC) said in an [update](https://www.cdc.gov/salmonella/outbreaks/mbandaka-05-01/index.html) yesterday.

Since its [previous update](https://www.cidrap.umn.edu/foodborne-disease/multistate-salmonella-o",Centers for Disease Control and Prevention,,"Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death | CIDRAP",True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""# Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death\n\nNews brief\n\n[Jim Wappes](/jim-wappes)\n\n[Copied to clipboard](# \""Copy link\"")\n\n![backyard chickens](/sites/default/files/backyard_hens-crop.""]",page_metadata_or_text,academic_or_peer_reviewed_source,"Salmonella outbreak United States 2024 cases deaths hospitalizations ""state"" ""confirmed"" ""May"" OR ""June"" OR ""July"" site:foodsafetynews.com OR site:cidrap.umn.edu OR site:outbreaknewstoday.com",needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,1,Tavily,,src_search_95a418d2f831,direct_target_official_fast_path_skips_source_identity,assessed,publisher:cidrap,CIDRAP,high,high,"[""domain""]",academic_or_peer_reviewed_source,,[],https://www.cidrap.umn.edu/salmonella/salmonella-outbreak-linked-backyard-poultry-grows-104-illnesses-1-death,False,False,False,False,possibly_relevant,not_assessed,"Salmonella outbreak linked to backyard poultry grows to 104 illnesses, 1 death | CIDRAP",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
