actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
,low,,,2026-06-25T14:10:13+00:00,official_authority,https://coronavirus.jhu.edu/region/us/new-york,primary_case_claim_support,,,live_search_result,not_assessed,coronavirus.jhu.edu,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![Johns Hopkins Coronavirus Resource Center](/static/media/jhu-logo-white-horizontal.68872b26.svg)
![](/static/media/search.38a29037.svg)

## 

![](data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTkiIGhlaWdodD0iMTkiIHZpZXdCb3g9IjAgMCAxOSAxOSIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj4KICA8cGF0aCBkPSJNMTguMTguODJhMS4xOCAxLjE4IDAgMDAtMS42IDBMOS41IDcuODggMi40My44MmExLjE4IDEuMTggMCAwMC0xLjYxIDAgMS4xOCAxLjE4IDAgMDAwIDEuNkw3Ljg5IDkuNS44MiAxNi41NWExLjE4IDEuMTggMCAwMDAgMS42MWMuMi4yMS41LjM0LjguMzQuMyAwIC42LS4xMy44LS4zNEw5LjUgMTEuMWw3LjA3IDcuMDZjLjIxLjIxLjUxLjM0LjguMzQuMyAwIC42LS4xMy44MS0uMzQuNDItLjQyLj",,,New York - COVID-19 Overview - Johns Hopkins,True,low,primary_or_authoritative,[],[],,official_public_health_agency,CDC COVID Data Tracker New York State cases deaths hospitalizations week January 2024,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_68678448bb04,direct_target_official_fast_path_skips_source_identity,assessed,domain:coronavirus_jhu_edu,,low,low,"[""source_type""]",official_public_health_agency,,[],https://coronavirus.jhu.edu/region/us/new-york,False,False,True,False,possibly_relevant,not_assessed,New York - COVID-19 Overview - Johns Hopkins,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,official_authority,https://github.com/nytimes/covid-19-data,primary_case_claim_support,,,live_search_result,not_assessed,github.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"## Navigation Menu

# Search code, repositories, users, issues, pull requests...

# Provide feedback

We read every piece of feedback, and take your input very seriously.

# Saved searches

## Use saved searches to filter your results more quickly

To see all available qualifiers, see our [documentation](https://docs.github.com/search-github/github-code-search/understanding-github-code-search-syntax).

# nytimes/covid-19-data

## Folders and files

| Name | | Name | Last commit message | Last commit date |
| --- | --- | --- | --- | --- |
| Latest commit   History[4,101 Commits](/nytimes/covid-",,,GitHub - nytimes/covid-19-data: A repository of data on coronavirus cases and deaths in the U.S. · GitHub,True,low,primary_or_authoritative,[],[],,official_public_health_agency,CDC COVID Data Tracker New York State cases deaths hospitalizations week January 2024,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,7,Tavily,,src_search_96c2ddef784f,direct_target_official_fast_path_skips_source_identity,assessed,domain:github_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://github.com/nytimes/covid-19-data,False,False,True,False,possibly_relevant,not_assessed,GitHub - nytimes/covid-19-data: A repository of data on coronavirus cases and deaths in the U.S. · GitHub,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,News or aggregator source may summarize upstream official reporting,2026-06-25T14:10:13+00:00,secondary_media,https://www.nytimes.com/interactive/2023/us/covid-cases.html,corroboration_support,,,live_search_result,not_assessed,nytimes.com,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,"[""[Skip to content](#site-content)[Skip to site index](#site-index)\n\n[Today’s Paper](https://www.nytimes.com/section/todayspaper)\n\n[U.S.](/section/us)|Track Covid-19 in the U.S.\n\nhttps://nyti.ms/3Tz3BW4\n\n[SKIP ADVERTISEMEN""]","[Skip to content](#site-content)[Skip to site index](#site-index)

[Today’s Paper](https://www.nytimes.com/section/todayspaper)

[U.S.](/section/us)|Track Covid-19 in the U.S.

https://nyti.ms/3Tz3BW4

[SKIP ADVERTISEMENT](#after-top)

# Track Covid-19 in the U.S.

# Track Covid-19 in the U.S.

These Covid tracking pages are no longer being updated. Get the latest information from the [Centers for Disease Control](https://covid.cdc.gov/covid-data-tracker/), or find archived data from The Times’s three year reporting effort [here](https://www.nytimes.com/interactive/2021/us/covid-cases.html).

",Centers for Disease Control and Prevention,,Track Covid-19 in the U.S.: Latest Data and Maps - ny times,True,high,secondary,"[""clean_text""]","[""[Skip to content](#site-content)[Skip to site index](#site-index)\n\n[Today’s Paper](https://www.nytimes.com/section/todayspaper)\n\n[U.S.](/section/us)|Track Covid-19 in the U.S.\n\nhttps://nyti.ms/3Tz3BW4\n\n[SKIP ADVERTISEMEN""]",page_metadata_or_text,news_media,CDC COVID Data Tracker New York State cases deaths hospitalizations week January 2024,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,8,Tavily,,src_search_58fde24d715b,direct_target_official_fast_path_skips_source_identity,assessed,domain:nytimes_com,,low,high,"[""domain""]",news_media,,[],https://www.nytimes.com/interactive/2023/us/covid-cases.html,False,False,False,False,possibly_relevant,not_assessed,Track Covid-19 in the U.S.: Latest Data and Maps - ny times,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,official_authority,https://chautauquacountyny.gov/public-health/communicable-disease-dashboard,primary_case_claim_support,,,live_search_result,not_assessed,chautauquacountyny.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[![Home](/sites/default/files/Logo-Summer_0.png)](/ ""Home"") 

* [Government](/27/Government) 

  + [County Executive](/county-executive/county-executive) 

    - [County Historian](/170/County-Historian)
  + [Legislature](/396/Legislature)
  + [Boards & Commissions](/public-facilities/Airport-Commission)
  + [Media Information Officer](https://chqgov.com/MIO) 

    - [Press Releases](https://chqgov.com/news)
  + [Employment](/315/Employment-Opportunities)

  + [Chautauqua County Administrative Code (PDF)](https://chqgov.com/legislature/county-administrative-code)
  + [Chautauqua County Charter",,,"Communicable Disease Dashboard | Chautauqua County, NY",True,low,primary_or_authoritative,[],[],,official_public_health_agency,"New York COVID-19 cases deaths hospitalizations ""January 2024"" weekly surveillance report NYSDOH OR ""New York State Department of Health""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_dab3e0ce9e53,direct_target_official_fast_path_skips_source_identity,assessed,domain:chautauquacountyny_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://chautauquacountyny.gov/public-health/communicable-disease-dashboard,False,False,True,False,possibly_relevant,not_assessed,"Communicable Disease Dashboard | Chautauqua County, NY",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
health.ny.gov,high,health_ny_gov,,2026-06-25T14:10:13+00:00,official_authority,https://www.health.ny.gov/statistics,primary_case_claim_support,,,live_search_result,not_assessed,health.ny.gov,[],not_assessed,medium,subnational,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[skip to main content](#content)

[Navigation menu](#)

# [Department of Health](/)

* [Individuals/Families](#)
  + [COVID-19 Vaccine](https://covid19vaccine.health.ny.gov/)
  + [Birth, Death, Marriage & Divorce Records](/vital_records/)
  + [Health Insurance Programs](/health_care/)
  + [Consumer Health Care Information](/health_care/consumer_information/)
  + [Community Health](/community/)
  + [Healthy Lifestyles](/prevention/)
  + [Health & Safety in the Home, Workplace & Outdoors](/environmental/)
  + [Diseases & Conditions](/diseases/)
  + [Data & Reports](/statistics/)
  + [Health Topi",,,Data & Reports,True,low,primary_or_authoritative,"[""domain""]",[],domain,state_or_local_public_health_agency,"New York COVID-19 cases deaths hospitalizations ""January 2024"" weekly surveillance report NYSDOH OR ""New York State Department of Health""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_11a00ee64fc6,direct_target_official_fast_path_skips_source_identity,assessed,publisher:health_ny_gov,health.ny.gov,high,high,"[""domain""]",state_or_local_public_health_agency,,[],https://www.health.ny.gov/statistics,False,False,True,False,possibly_relevant,not_assessed,Data & Reports,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,official_authority,https://www.nyc.gov/assets/doh/respiratory-illness-data/index.html,primary_case_claim_support,,,live_search_result,not_assessed,nyc.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[![Image 1: NYC Health Logo](https://www.nyc.gov/assets/doh/respiratory-illness-data/assets/NYC_Health_color_main.png)](https://www.nyc.gov/site/doh/)

Select language 

Light Mode- [x] ☀️ 

Select language 

- [x] ☀️ 

# Respiratory Illness Data

Home Data

About

## Respiratory Illnesses in New York City

This webpage summarizes trends and highlights three respiratory viruses that can impact all New Yorkers — [COVID-19](https://www.nyc.gov/site/doh/covid/covid-19-main.page), [flu (influenza)](https://www.nyc.gov/site/doh/health/health-topics/flu-seasonal.page), and [RSV (respiratory syncytia",,,Respiratory Illness Data Pages - NYC Health - NYC.gov,True,low,primary_or_authoritative,[],[],,official_public_health_agency,"New York COVID-19 cases deaths hospitalizations ""January 2024"" weekly surveillance report NYSDOH OR ""New York State Department of Health""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,5,Tavily,,src_search_a46f0d5cdbb8,direct_target_official_fast_path_skips_source_identity,assessed,domain:nyc_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.nyc.gov/assets/doh/respiratory-illness-data/index.html,False,False,True,False,possibly_relevant,not_assessed,Respiratory Illness Data Pages - NYC Health - NYC.gov,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,official_authority,https://data.cityofnewyork.us/Health/COVID-19-Daily-Counts-of-Cases-Hospitalizations-an/rc75-m7u3,primary_case_claim_support,,,live_search_result,not_assessed,data.cityofnewyork.us,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[Skip to main content](https://data.cityofnewyork.us/Health/COVID-19-Daily-Counts-of-Cases-Hospitalizations-an/rc75-m7u3#content ""Skip to main content"")

[![Image 1: NYC Open Data logo](https://data.cityofnewyork.us/api/assets/3FF54443-CD9C-4E56-8A20-8D2BD245BD1A?nyclogo300.png)](http://opendata.cityofnewyork.us/)

[Home](http://opendata.cityofnewyork.us/)[Data](http://opendata.cityofnewyork.us/data)

About
*   [Overview](http://opendata.cityofnewyork.us/overview/)
*   [Dashboard](http://opendata.cityofnewyork.us/dashboard/)
*   [Laws and Reports](http://opendata.cityofnewyork.us/open-data-law",,,"COVID-19 Daily Counts of Cases, Hospitalizations, and Deaths",True,low,primary_or_authoritative,[],[],,official_public_health_agency,"New York COVID-19 cases deaths hospitalizations ""January 2024"" weekly surveillance report NYSDOH OR ""New York State Department of Health""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_650359dcfc71,direct_target_official_fast_path_skips_source_identity,assessed,domain:data_cityofnewyork_us,,low,low,"[""source_type""]",official_public_health_agency,,[],https://data.cityofnewyork.us/Health/COVID-19-Daily-Counts-of-Cases-Hospitalizations-an/rc75-m7u3,False,False,True,False,possibly_relevant,not_assessed,"COVID-19 Daily Counts of Cases, Hospitalizations, and Deaths",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T14:10:13+00:00,official_authority,http://catalog.data.gov/dataset/covid-19-daily-counts-of-cases-hospitalizations-and-deaths,primary_case_claim_support,,,live_search_result,not_assessed,catalog.data.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"![U.S. flag](/assets/uswds/img/us_flag_small.d541137.png)

An official website of the United States government

Here’s how you know

![Dot gov](/assets/uswds/img/icon-dot-gov.d541137.svg)

**Official websites use .gov**
  
A **.gov** website belongs to an official government organization in the United States.

![Https](/assets/uswds/img/icon-https.d541137.svg)

**Secure .gov websites use HTTPS**
  
A **lock** (  ) or **https://**
means you’ve safely connected to the .gov website. Share sensitive information only on official, secure websites.

![Close](/assets/uswds/img/usa-icons/close.d541137.",,,"COVID-19 Daily Counts of Cases, Hospitalizations, and ...",True,low,primary_or_authoritative,[],[],,official_public_health_agency,"New York COVID-19 cases deaths hospitalizations ""January 2024"" weekly surveillance report NYSDOH OR ""New York State Department of Health""",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,7,Tavily,,src_search_0af03f2493e8,direct_target_official_fast_path_skips_source_identity,assessed,domain:catalog_data_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],http://catalog.data.gov/dataset/covid-19-daily-counts-of-cases-hospitalizations-and-deaths,False,False,True,False,possibly_relevant,not_assessed,"COVID-19 Daily Counts of Cases, Hospitalizations, and ...",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
World Health Organization,high,world_health_organization,,2026-06-25T14:10:13+00:00,official_authority,https://data.who.int/dashboards/covid19/summary,primary_case_claim_support,,,live_search_result,not_assessed,data.who.int,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""[Skip to content](https://data.who.int/dashboards/covid19/summary#main)\n\n[![Image 1: WHO Logo](https://data.who.int/ResourcePackages/DDIBootstrap5/assets/src/images/icons/navigation/who-logo.svg)](https://data.who.int/)""]","[Skip to content](https://data.who.int/dashboards/covid19/summary#main)

[![Image 1: WHO Logo](https://data.who.int/ResourcePackages/DDIBootstrap5/assets/src/images/icons/navigation/who-logo.svg)](https://data.who.int/)

World Health Organization WHO Data

*   More from WHO
*   [WHO Global](https://www.who.int/)

*   Settings
*   Language
    *   [Language](https://data.who.int/dashboards/covid19/summary#void)
    *   [English](https://data.who.int/dashboards/covid19/summary)

*   [Indicators](https://data.who.int/indicators)
*   [Countries](https://data.who.int/countries)
*   [Dashboards](htt",World Health Organization,,Summary,True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""[Skip to content](https://data.who.int/dashboards/covid19/summary#main)\n\n[![Image 1: WHO Logo](https://data.who.int/ResourcePackages/DDIBootstrap5/assets/src/images/icons/navigation/who-logo.svg)](https://data.who.int/)""]",page_metadata_or_text,international_public_health_agency,"COVID-19 New York cases deaths hospitalizations ""week ending"" ""January 2024"" data",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_b20ad52ed0ba,direct_target_official_fast_path_skips_source_identity,assessed,publisher:world_health_organization,World Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://data.who.int/dashboards/covid19/summary,False,False,True,False,possibly_relevant,not_assessed,Summary,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T14:10:13+00:00,secondary_aggregator,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_New_York_City,corroboration_support,,,live_search_result,not_assessed,en.wikipedia.org,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,secondary_aggregator,"COVID-19 New York cases deaths hospitalizations ""week ending"" ""January 2024"" data",extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,6,Tavily,,src_search_9993790c8a7a,direct_target_official_fast_path_skips_source_identity,assessed,domain:en_wikipedia_org,,low,high,"[""domain""]",secondary_aggregator,,[],https://en.wikipedia.org/wiki/COVID-19_pandemic_in_New_York_City,False,False,False,False,possibly_relevant,not_assessed,COVID-19 pandemic in New York City - Wikipedia,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T14:10:13+00:00,secondary_media,https://usafacts.org/answers/how-did-covid-19-affect-people-in-the-us/state/new-york,corroboration_support,,,live_search_result,not_assessed,usafacts.org,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,news_media,"COVID-19 New York cases deaths hospitalizations ""week ending"" ""January 2024"" data",extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,8,Tavily,,src_search_b11655490f96,direct_target_official_fast_path_skips_source_identity,assessed,domain:usafacts_org,,low,medium,"[""source_type""]",news_media,,[],https://usafacts.org/answers/how-did-covid-19-affect-people-in-the-us/state/new-york,False,False,False,False,possibly_relevant,not_assessed,How did COVID-19 affect people in New York? | USAFacts,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T14:10:13+00:00,official_authority,https://data.cdc.gov/dataset/Weekly-United-States-COVID-19-Cases-and-Deaths-by-/yviw-z6j5,primary_case_claim_support,,,live_search_result,not_assessed,data.cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOq""]","![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOqtmfot6ojqPzR7TjdU+f6vkED+IDPhTBcMAAAAAASUVORK5CYII=)

An official website of the United States Government

**Official websites use .gov**  
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

**Secure .gov websites use HTTPS**  
 A **lock** (  ) or **https://** means you've safely connecte",Centers for Disease Control and Prevention,,Weekly United States COVID-19 Cases and Deaths by County,True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOq""]",page_metadata_or_text,national_public_health_agency,"site:data.cdc.gov COVID-19 weekly cases deaths New York state ""week ending"" January 2024",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_cee4b8d36efc,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://data.cdc.gov/dataset/Weekly-United-States-COVID-19-Cases-and-Deaths-by-/yviw-z6j5,False,False,True,False,possibly_relevant,not_assessed,Weekly United States COVID-19 Cases and Deaths by County,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T14:10:13+00:00,official_authority,https://data.cdc.gov/Case-Surveillance/COVID-19-Case-Surveillance-Public-Use-Data/vbim-akqf,primary_case_claim_support,,,live_search_result,not_assessed,data.cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""COVID-19 Case Surveillance Public Use Data - Data.CDC.gov""]","![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOqtmfot6ojqPzR7TjdU+f6vkED+IDPhTBcMAAAAAASUVORK5CYII=)

An official website of the United States Government

**Official websites use .gov**  
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

**Secure .gov websites use HTTPS**  
 A **lock** (  ) or **https://** means you've safely connecte",Centers for Disease Control and Prevention,,COVID-19 Case Surveillance Public Use Data - Data.CDC.gov,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""COVID-19 Case Surveillance Public Use Data - Data.CDC.gov""]",page_metadata_or_text,national_public_health_agency,"site:data.cdc.gov COVID-19 weekly cases deaths New York state ""week ending"" January 2024",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_a3324b683320,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://data.cdc.gov/Case-Surveillance/COVID-19-Case-Surveillance-Public-Use-Data/vbim-akqf,False,False,True,False,possibly_relevant,not_assessed,COVID-19 Case Surveillance Public Use Data - Data.CDC.gov,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T14:10:13+00:00,official_authority,https://data.cdc.gov/Case-Surveillance/COVID-19-Case-Surveillance-Public-Use-Data-with-Ge/n8mc-b4w4,primary_case_claim_support,,,live_search_result,not_assessed,data.cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOq""]","![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOqtmfot6ojqPzR7TjdU+f6vkED+IDPhTBcMAAAAAASUVORK5CYII=)

An official website of the United States Government

**Official websites use .gov**  
 Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you're on a federal government site.

**Secure .gov websites use HTTPS**  
 A **lock** (  ) or **https://** means you've safely connecte",Centers for Disease Control and Prevention,,COVID-19 Case Surveillance Public Use Data with Geography,True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""![U.S. flag](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAALCAMAAABBPP0LAAAAG1BMVEUdM7EeNLIeM7HgQCDaPh/bPh/bPx/////bPyBEby41AAAAUElEQVQI123MNw4CABDEwD3jC/9/MQ1BQrgeOSkIqYe2o2FZtthXgQLgbHVMZdlsfUQFQnHtjP1+8BUhBDKOq""]",page_metadata_or_text,national_public_health_agency,"site:data.cdc.gov COVID-19 weekly cases deaths New York state ""week ending"" January 2024",extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_bdc592677e02,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://data.cdc.gov/Case-Surveillance/COVID-19-Case-Surveillance-Public-Use-Data-with-Ge/n8mc-b4w4,False,False,True,False,possibly_relevant,not_assessed,COVID-19 Case Surveillance Public Use Data with Geography,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
