anomaly_flags,blocking_flags,dataset_view,final_case_dataset_included,final_dataset_included,final_inclusion_status,human_review_reason,observation_type,original_status,primary_case_dataset_eligible,quality_gate_reasons,quarantine_reason,recommended_reviewer_action,record_id,validation_flags
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,death_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record geography is broader than requested location Texas; record has geographic_scope_type='region', geographic_scope='Americas Region', subnational_location=None"", ""record period 2025-01-01 to 2025-12-31 is too broad for requested task window 2025-01-01 to 2025-04-30""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_6e578fc529e9_002,
,,final_dataset_pre_quality_gate,False,False,quarantined_schema_invalid,,ambiguous_public_health_observation,,False,"[""direct_collection records must contain at least one task-aware numeric metric or explicit zero count"", ""claim-level corroboration marked this record as not eligible for the primary case dataset"", ""record is a non-primary public-health observation, not an accepted case dataset record"", ""claim-level corroboration classified record as ambiguous_public_health_observation, not a primary confirmed case dataset record"", ""no corroborated primary case event supports this record""]",direct_collection records must contain at least one task-aware numeric metric or explicit zero count,,rec_src_search_fede8be6ac1e_001,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,confirmed_case_record,,True,"[""record as-of date 2025-08-18 is outside requested task window 2025-01-01 to 2025-04-30"", ""record period 2025-08-18 to 2025-08-18 does not overlap requested task window 2025-01-01 to 2025-04-30""]",record as-of date 2025-08-18 is outside requested task window 2025-01-01 to 2025-04-30,,rec_src_search_fede8be6ac1e_002,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,hospitalization_record,,True,"[""record as-of date 2025-08-18 is outside requested task window 2025-01-01 to 2025-04-30"", ""record period 2025-08-18 to 2025-08-18 does not overlap requested task window 2025-01-01 to 2025-04-30""]",record as-of date 2025-08-18 is outside requested task window 2025-01-01 to 2025-04-30,,rec_src_search_fede8be6ac1e_003,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,death_record,,True,"[""record as-of date 2025-08-18 is outside requested task window 2025-01-01 to 2025-04-30"", ""record period 2025-08-18 to 2025-08-18 does not overlap requested task window 2025-01-01 to 2025-04-30""]",record as-of date 2025-08-18 is outside requested task window 2025-01-01 to 2025-04-30,,rec_src_search_fede8be6ac1e_004,
,,final_dataset_pre_quality_gate,False,False,quarantined_schema_invalid,,ambiguous_public_health_observation,,False,"[""direct_collection records must contain at least one task-aware numeric metric or explicit zero count"", ""claim-level corroboration marked this record as not eligible for the primary case dataset"", ""record is a non-primary public-health observation, not an accepted case dataset record"", ""claim-level corroboration classified record as ambiguous_public_health_observation, not a primary confirmed case dataset record"", ""no corroborated primary case event supports this record""]",direct_collection records must contain at least one task-aware numeric metric or explicit zero count,,rec_src_search_4e73f2d0f38f_001,
,,final_case_dataset,True,True,accepted_with_warnings,,hospitalization_record,,True,"[""record passed deterministic run quality gates""]",,,rec_src_search_4e73f2d0f38f_002,
,,final_dataset,False,True,accepted_with_warnings,,ambiguous_public_health_observation,,False,"[""record passed deterministic run quality gates""]",,,rec_src_search_4e73f2d0f38f_003,
,,final_case_dataset,True,True,accepted_with_warnings,,death_record,,True,"[""record passed deterministic run quality gates""]",,,rec_src_search_4e73f2d0f38f_004,
,,final_dataset,False,True,accepted_with_warnings,,ambiguous_public_health_observation,,False,"[""record passed deterministic run quality gates""]",,,rec_src_search_4e73f2d0f38f_005,
,,final_case_dataset,True,True,accepted_with_warnings,,confirmed_case_record,,True,"[""record passed deterministic run quality gates""]",,,rec_src_search_470222e3d9fc_001,
,,final_dataset_pre_quality_gate,False,False,pending_human_review,"record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",unspecified_case_record,,True,"[""record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review""]","record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",,rec_src_search_bf53e3bb2a06_001,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,confirmed_case_record,,True,"[""record geography is broader than requested location Texas; record has geographic_scope_type='country', geographic_scope='United States', subnational_location=None""]","record geography is broader than requested location Texas; record has geographic_scope_type='country', geographic_scope='United States', subnational_location=None",,rec_src_search_3109afb35d90_001,
