actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
floridahealth.gov,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"1 Florida Arbovirus Surveillance Week 26: June 22-28, 2025 Arbovirus surveillance in Florida includes endemic mosquito-borne viruses such as West Nile virus (WNV), Eastern equine encephalitis virus (EEEV), and St. Louis encephalitis virus (SLEV), as well as exotic viruses such as dengue virus (DENV), chikungunya virus (CHIKV), Zika virus (ZIKV), and California encephalitis group viruses (CEV). Malaria, a parasitic mosquito-borne disease is also included. During the period of June 22-28, 2025, the following arboviral activity was recorded in Florida. WNV activity: No human cases of WNV infection were reported this week. No horses with WNV infection were reported this week. Three sentinel chickens tested positive for antibodies to WNV this week in Palm Beach and Polk counties. In 2025, po...",validation_conflict_review,anomaly,Florida,P0_critical,11,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary; anomaly_results,validation conflict review - review_anomaly_anom_011 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-26-arbovirus-surveillance.pdf,resolve_validation_conflict,"What decision, if any, should a human reviewer record?",src_search_e1219da5b350; event_007; anom_011; val_result_056,anomaly,This review item requires human inspection before it should affect downstream interpretation.
floridahealth.gov,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"international travel . In 2025, 81 travel -associated dengue cases have been reported .",validation_conflict_review,anomaly,Florida,P0_critical,12,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary; anomaly_results,validation conflict review - review_anomaly_anom_012 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-23-arbovirus-surveillance.pdf,resolve_validation_conflict,"What decision, if any, should a human reviewer record?",src_search_ce6ce02a80f2; event_016; anom_012; val_result_066,anomaly,This review item requires human inspection before it should affect downstream interpretation.
floridahealth.gov,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"Volusia . Four case s were reported in non -Florida resident s. In 2025, sixty -seven cases of dengue reported in",validation_conflict_review,anomaly,Florida,P0_critical,13,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary; anomaly_results,validation conflict review - review_anomaly_anom_013 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-23-arbovirus-surveillance.pdf,resolve_validation_conflict,"What decision, if any, should a human reviewer record?",src_search_ce6ce02a80f2; event_018; anom_013; val_result_069,anomaly,This review item requires human inspection before it should affect downstream interpretation.
floridahealth.gov,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"Volusia . Four case s were reported in non -Florida resident s. In 2025, sixty -seven cases of dengue reported in",validation_conflict_review,anomaly,Florida,P0_critical,14,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary; anomaly_results,validation conflict review - review_anomaly_anom_014 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-23-arbovirus-surveillance.pdf,resolve_validation_conflict,"What decision, if any, should a human reviewer record?",src_search_ce6ce02a80f2; event_018; anom_014; val_result_070,anomaly,This review item requires human inspection before it should affect downstream interpretation.
floridahealth.gov,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-06-30,Dengue,"Volusia . Four case s were reported in non -Florida resident s. In 2025, sixty -seven cases of dengue reported in",validation_conflict_review,cross_source_conflict,Florida,P0_critical,15,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,validation conflict review - review_conflict_conf_009 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-23-arbovirus-surveillance.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_ce6ce02a80f2_004; rec_src_search_ce6ce02a80f2_005; conf_009,record,This review item requires human inspection before it should affect downstream interpretation.
floridahealth.gov,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-06-30,Dengue,"Volusia . Four case s were reported in non -Florida resident s. In 2025, sixty -seven cases of dengue reported in",validation_conflict_review,validation_conflict,Florida,P0_critical,16,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,validation conflict review - review_validation_val_result_069 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-23-arbovirus-surveillance.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_ce6ce02a80f2_004; rec_src_search_ce6ce02a80f2_005; val_result_069,validation_result,This review item requires human inspection before it should affect downstream interpretation.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"[In 2024](https://www.cdc.gov/dengue/data-research/facts-stats/historic-data.html), Florida reported 1,044 local and travel-associated cases of dengue, the most in the continental U.S., with California following with 719 cases.",claim_corroboration_review,anomaly,Florida,P0_critical,17,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_001 - Dengue in Florida: What to know - Emerging Pathogens Institute,Dengue in Florida: What to know - Emerging Pathogens Institute,https://epi.ufl.edu/2025/06/24/dengue-in-florida-what-to-know,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_53763309bf94; event_015; anom_001; val_result_017,anomaly,Claim-level support is unresolved or depends on a single source.
floridahealth.gov,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"1 Florida Arbovirus Surveillance Week 26: June 23-29, 2024 Arbovirus surveillance in Florida includes endemic mosquito-borne viruses such as West Nile virus (WNV), Eastern equine encephalitis virus (EEEV), and St. Louis encephalitis virus (SLEV), as well as exotic viruses such as dengue virus (DENV), chikungunya virus (CHIKV), Zika virus (ZIKV) and California encephalitis group viruses (CEV). Malaria, a parasitic mosquito-borne disease is also included. During the period of June 23-29, 2024, the following arboviral activity was recorded in Florida. WNV activity: No human cases of WNV infection were reported this week. No horses with WNV infection were reported this week. No sentinel chickens tested positive for antibodies to WNV this week. No mosquito pools tested positive for WNV this...",claim_corroboration_review,anomaly,Florida,P0_critical,18,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_002 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2024-26-arbovirus-surveillance.pdf,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_752899844c7d; event_002; anom_002; val_result_041,anomaly,Claim-level support is unresolved or depends on a single source.
floridahealth.gov,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"1 Florida Arbovirus Surveillance Week 26: June 23-29, 2024 Arbovirus surveillance in Florida includes endemic mosquito-borne viruses such as West Nile virus (WNV), Eastern equine encephalitis virus (EEEV), and St. Louis encephalitis virus (SLEV), as well as exotic viruses such as dengue virus (DENV), chikungunya virus (CHIKV), Zika virus (ZIKV) and California encephalitis group viruses (CEV). Malaria, a parasitic mosquito-borne disease is also included. During the period of June 23-29, 2024, the following arboviral activity was recorded in Florida. WNV activity: No human cases of WNV infection were reported this week. No horses with WNV infection were reported this week. No sentinel chickens tested positive for antibodies to WNV this week. No mosquito pools tested positive for WNV this...",claim_corroboration_review,anomaly,Florida,P0_critical,19,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_003 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2024-26-arbovirus-surveillance.pdf,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_752899844c7d; event_001; anom_003; val_result_042,anomaly,Claim-level support is unresolved or depends on a single source.
floridahealth.gov,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-06-01-2025-06-30,Dengue,"1 Florida Arbovirus Surveillance Week 26: June 23-29, 2024 Arbovirus surveillance in Florida includes endemic mosquito-borne viruses such as West Nile virus (WNV), Eastern equine encephalitis virus (EEEV), and St. Louis encephalitis virus (SLEV), as well as exotic viruses such as dengue virus (DENV), chikungunya virus (CHIKV), Zika virus (ZIKV) and California encephalitis group viruses (CEV). Malaria, a parasitic mosquito-borne disease is also included. During the period of June 23-29, 2024, the following arboviral activity was recorded in Florida. WNV activity: No human cases of WNV infection were reported this week. No horses with WNV infection were reported this week. No sentinel chickens tested positive for antibodies to WNV this week. No mosquito pools tested positive for WNV this...",claim_corroboration_review,anomaly,Florida,P0_critical,20,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_004 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2024-26-arbovirus-surveillance.pdf,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_752899844c7d; event_002; anom_004; val_result_043,anomaly,Claim-level support is unresolved or depends on a single source.
floridahealth.gov,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-06-29,Dengue,"1 Florida Arbovirus Surveillance Week 26: June 23-29, 2024 Arbovirus surveillance in Florida includes endemic mosquito-borne viruses such as West Nile virus (WNV), Eastern equine encephalitis virus (EEEV), and St. Louis encephalitis virus (SLEV), as well as exotic viruses such as dengue virus (DENV), chikungunya virus (CHIKV), Zika virus (ZIKV) and California encephalitis group viruses (CEV). Malaria, a parasitic mosquito-borne disease is also included. During the period of June 23-29, 2024, the following arboviral activity was recorded in Florida. WNV activity: No human cases of WNV infection were reported this week. No horses with WNV infection were reported this week. No sentinel chickens tested positive for antibodies to WNV this week. No mosquito pools tested positive for WNV this...",validation_conflict_review,cross_source_conflict,Florida,P1_high,21,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,validation conflict review - review_conflict_conf_001 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2024-26-arbovirus-surveillance.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_752899844c7d_001; rec_src_search_752899844c7d_003; conf_001,record,This review item requires human inspection before it should affect downstream interpretation.
floridahealth.gov,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-06-14,Dengue,"1 Florida Arbovirus Surveillance Week 24: June 8-14, 2025 Arbovirus surveillance in Florida includes endemic mosquito-borne viruses such as West Nile virus (WNV), Eastern equine encephalitis virus (EEEV), and St. Louis encephalitis virus (SLEV), as well as exotic viruses such as dengue virus (DENV), chikungunya virus (CHIKV), Zika virus (ZIKV), and California encephalitis group viruses (CEV). Malaria, a parasitic mosquito-borne disease is also included. During the period of June 8-14, 2025, the following arboviral activity was recorded in Florida. WNV activity: No human cases of WNV infection were reported this week. No horses with WNV infection were reported this week. No sentinel chickens tested positive for antibodies to WNV this week. In 2025, positive samples from one horse and 26...",validation_conflict_review,cross_source_conflict,Florida,P1_high,22,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,validation conflict review - review_conflict_conf_002 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-24-arbovirus-surveillance.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_19aff7ba1bc3_002; rec_src_search_19aff7ba1bc3_004; conf_002,record,This review item requires human inspection before it should affect downstream interpretation.
floridahealth.gov,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-06-14,Dengue,"1 Florida Arbovirus Surveillance Week 24: June 8-14, 2025 Arbovirus surveillance in Florida includes endemic mosquito-borne viruses such as West Nile virus (WNV), Eastern equine encephalitis virus (EEEV), and St. Louis encephalitis virus (SLEV), as well as exotic viruses such as dengue virus (DENV), chikungunya virus (CHIKV), Zika virus (ZIKV), and California encephalitis group viruses (CEV). Malaria, a parasitic mosquito-borne disease is also included. During the period of June 8-14, 2025, the following arboviral activity was recorded in Florida. WNV activity: No human cases of WNV infection were reported this week. No horses with WNV infection were reported this week. No sentinel chickens tested positive for antibodies to WNV this week. In 2025, positive samples from one horse and 26...",validation_conflict_review,cross_source_conflict,Florida,P1_high,23,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; validation_results; validation_source_compatibility_summary,validation conflict review - review_conflict_conf_004 - [PDF] Florida Arbovirus Surveillance,[PDF] Florida Arbovirus Surveillance,https://www.floridahealth.gov/wp-content/uploads/2025/07/2025-24-arbovirus-surveillance.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_19aff7ba1bc3_001; rec_src_search_19aff7ba1bc3_003; conf_004,record,This review item requires human inspection before it should affect downstream interpretation.
